"FILE_ID","FILE_NAME","LOCATION","ELAPSED_TIME","SPECIES","DIFFICULTY_LEVEL","updated_by","updated_on","created_by","created_on"
386,"0874",,10,"106","1",aws_user,2015-09-01 18:22:25.820,aws_user,2015-09-01 18:22:25.820
387,"0876",,5,"422","2",aws_user,2015-09-01 18:22:25.843,aws_user,2015-09-01 18:22:25.843
388,"0879",,5,"422","2",aws_user,2015-09-01 18:22:25.867,aws_user,2015-09-01 18:22:25.867
389,"0881",,5,"422","2",aws_user,2015-09-01 18:22:25.890,aws_user,2015-09-01 18:22:25.890
390,"0886",,5,"422","2",aws_user,2015-09-01 18:22:25.920,aws_user,2015-09-01 18:22:25.920
391,"0888",,10,"416","1",aws_user,2015-09-01 18:22:25.947,aws_user,2015-09-01 18:22:25.947
392,"0889",,10,"416","1",aws_user,2015-09-01 18:22:25.973,aws_user,2015-09-01 18:22:25.973
393,"0890",,5,"416","2",aws_user,2015-09-01 18:22:26.000,aws_user,2015-09-01 18:22:26.000
394,"0891",,5,"416","2",aws_user,2015-09-01 18:22:26.023,aws_user,2015-09-01 18:22:26.023
395,"0892",,10,"422","1",aws_user,2015-09-01 18:22:26.047,aws_user,2015-09-01 18:22:26.047
396,"0893",,5,"422","2",aws_user,2015-09-01 18:22:26.070,aws_user,2015-09-01 18:22:26.070
397,"0908",,5,"419","2",aws_user,2015-09-01 18:22:26.097,aws_user,2015-09-01 18:22:26.097
398,"0909",,5,"419","2",aws_user,2015-09-01 18:22:26.120,aws_user,2015-09-01 18:22:26.120
399,"0912",,5,"419","2",aws_user,2015-09-01 18:22:26.147,aws_user,2015-09-01 18:22:26.147
400,"0913",,5,"419","2",aws_user,2015-09-01 18:22:26.170,aws_user,2015-09-01 18:22:26.170
401,"0915",,5,"412","2",aws_user,2015-09-01 18:22:26.193,aws_user,2015-09-01 18:22:26.193
402,"0916",,10,"412","1",aws_user,2015-09-01 18:22:26.220,aws_user,2015-09-01 18:22:26.220
403,"0917",,10,"412","1",aws_user,2015-09-01 18:22:26.247,aws_user,2015-09-01 18:22:26.247
404,"0919",,5,"421","2",aws_user,2015-09-01 18:22:26.273,aws_user,2015-09-01 18:22:26.273
405,"0920",,5,"412","2",aws_user,2015-09-01 18:22:26.297,aws_user,2015-09-01 18:22:26.297
406,"0921",,5,"421","2",aws_user,2015-09-01 18:22:26.323,aws_user,2015-09-01 18:22:26.323
407,"0925",,5,"421","2",aws_user,2015-09-01 18:22:26.347,aws_user,2015-09-01 18:22:26.347
408,"0926",,5,"412","2",aws_user,2015-09-01 18:22:26.370,aws_user,2015-09-01 18:22:26.370
409,"0927",,5,"412","2",aws_user,2015-09-01 18:22:26.397,aws_user,2015-09-01 18:22:26.397
410,"0928",,5,"412","2",aws_user,2015-09-01 18:22:26.420,aws_user,2015-09-01 18:22:26.420
411,"0931",,10,"712","1",aws_user,2015-09-01 18:22:26.463,aws_user,2015-09-01 18:22:26.463
412,"0936",,5,"408","2",aws_user,2015-09-01 18:22:26.490,aws_user,2015-09-01 18:22:26.490
413,"0937",,5,"719","2",aws_user,2015-09-01 18:22:26.513,aws_user,2015-09-01 18:22:26.513
414,"0939",,5,"719","2",aws_user,2015-09-01 18:22:26.540,aws_user,2015-09-01 18:22:26.540
415,"0942",,5,"712","2",aws_user,2015-09-01 18:22:26.563,aws_user,2015-09-01 18:22:26.563
416,"0983",,5,"410","2",aws_user,2015-09-01 18:22:26.590,aws_user,2015-09-01 18:22:26.590
417,"0989",,5,"410","2",aws_user,2015-09-01 18:22:26.617,aws_user,2015-09-01 18:22:26.617
418,"0990",,10,"410","1",aws_user,2015-09-01 18:22:26.640,aws_user,2015-09-01 18:22:26.640
419,"0995",,10,"407","1",aws_user,2015-09-01 18:22:26.663,aws_user,2015-09-01 18:22:26.663
420,"0998",,10,"709","1",aws_user,2015-09-01 18:22:26.690,aws_user,2015-09-01 18:22:26.690
421,"0999",,10,"709","1",aws_user,2015-09-01 18:22:26.717,aws_user,2015-09-01 18:22:26.717
422,"1001",,10,"710","1",aws_user,2015-09-01 18:22:26.797,aws_user,2015-09-01 18:22:26.797
423,"1002",,5,"710","2",aws_user,2015-09-01 18:22:26.867,aws_user,2015-09-01 18:22:26.867
424,"1003",,5,"710","2",aws_user,2015-09-01 18:22:26.897,aws_user,2015-09-01 18:22:26.897
425,"1034",,5,"719","2",aws_user,2015-09-01 18:22:26.920,aws_user,2015-09-01 18:22:26.920
426,"1036",,5,"719","2",aws_user,2015-09-01 18:22:26.947,aws_user,2015-09-01 18:22:26.947
427,"1037",,5,"719","2",aws_user,2015-09-01 18:22:26.977,aws_user,2015-09-01 18:22:26.977
428,"1039",,5,"408","2",aws_user,2015-09-01 18:22:27.000,aws_user,2015-09-01 18:22:27.000
429,"1040",,10,"408","1",aws_user,2015-09-01 18:22:27.023,aws_user,2015-09-01 18:22:27.023
430,"1061",,5,"407","2",aws_user,2015-09-01 18:22:27.050,aws_user,2015-09-01 18:22:27.050
431,"1076",,5,"409","2",aws_user,2015-09-01 18:22:27.073,aws_user,2015-09-01 18:22:27.073
432,"1088",,5,"409","2",aws_user,2015-09-01 18:22:27.103,aws_user,2015-09-01 18:22:27.103
433,"1094",,5,"409","2",aws_user,2015-09-01 18:22:27.170,aws_user,2015-09-01 18:22:27.170
434,"1102",,5,"407","2",aws_user,2015-09-01 18:22:27.200,aws_user,2015-09-01 18:22:27.200
435,"1110",,5,"407","2",aws_user,2015-09-01 18:22:27.233,aws_user,2015-09-01 18:22:27.233
436,"1113",,10,"407","1",aws_user,2015-09-01 18:22:27.260,aws_user,2015-09-01 18:22:27.260
437,"1117",,5,"407","2",aws_user,2015-09-01 18:22:27.283,aws_user,2015-09-01 18:22:27.283
438,"1118",,5,"409","2",aws_user,2015-09-01 18:22:27.307,aws_user,2015-09-01 18:22:27.307
439,"1127",,10,"402","1",aws_user,2015-09-01 18:22:27.333,aws_user,2015-09-01 18:22:27.333
440,"1135",,5,"402","2",aws_user,2015-09-01 18:22:27.357,aws_user,2015-09-01 18:22:27.357
441,"1142",,5,"402","2",aws_user,2015-09-01 18:22:27.380,aws_user,2015-09-01 18:22:27.380
442,"1151",,5,"402","2",aws_user,2015-09-01 18:22:27.407,aws_user,2015-09-01 18:22:27.407
443,"1156",,5,"402","2",aws_user,2015-09-01 18:22:27.430,aws_user,2015-09-01 18:22:27.430
444,"1180",,10,"402","1",aws_user,2015-09-01 18:22:27.457,aws_user,2015-09-01 18:22:27.457
445,"1185",,5,"402","2",aws_user,2015-09-01 18:22:27.530,aws_user,2015-09-01 18:22:27.530
446,"1189",,10,"402","1",aws_user,2015-09-01 18:22:27.590,aws_user,2015-09-01 18:22:27.590
447,"1193",,5,"402","2",aws_user,2015-09-01 18:22:27.640,aws_user,2015-09-01 18:22:27.640
448,"1196",,5,"402","2",aws_user,2015-09-01 18:22:27.663,aws_user,2015-09-01 18:22:27.663
449,"1199",,5,"402","2",aws_user,2015-09-01 18:22:27.687,aws_user,2015-09-01 18:22:27.687
450,"1200",,10,"402","1",aws_user,2015-09-01 18:22:27.710,aws_user,2015-09-01 18:22:27.710
451,"1204",,5,"402","2",aws_user,2015-09-01 18:22:27.733,aws_user,2015-09-01 18:22:27.733
452,"1211",,5,"402","2",aws_user,2015-09-01 18:22:27.760,aws_user,2015-09-01 18:22:27.760
453,"1218",,5,"402","2",aws_user,2015-09-01 18:22:27.783,aws_user,2015-09-01 18:22:27.783
454,"1228",,5,"402","2",aws_user,2015-09-01 18:22:27.807,aws_user,2015-09-01 18:22:27.807
455,"1232",,10,"402","1",aws_user,2015-09-01 18:22:27.833,aws_user,2015-09-01 18:22:27.833
456,"1233",,5,"402","2",aws_user,2015-09-01 18:22:27.860,aws_user,2015-09-01 18:22:27.860
457,"1249",,5,"212","2",aws_user,2015-09-01 18:22:27.883,aws_user,2015-09-01 18:22:27.883
458,"1251",,5,"212","2",aws_user,2015-09-01 18:22:27.910,aws_user,2015-09-01 18:22:27.910
459,"1253",,5,"212","2",aws_user,2015-09-01 18:22:27.933,aws_user,2015-09-01 18:22:27.933
460,"1260",,5,"212","2",aws_user,2015-09-01 18:22:27.960,aws_user,2015-09-01 18:22:27.960
461,"1270",,5,"212","2",aws_user,2015-09-01 18:22:27.993,aws_user,2015-09-01 18:22:27.993
462,"1275",,5,"414","2",aws_user,2015-09-01 18:22:28.020,aws_user,2015-09-01 18:22:28.020
463,"1282",,5,"304","2",aws_user,2015-09-01 18:22:28.043,aws_user,2015-09-01 18:22:28.043
464,"1284",,5,"304","2",aws_user,2015-09-01 18:22:28.070,aws_user,2015-09-01 18:22:28.070
465,"1289",,5,"304","2",aws_user,2015-09-01 18:22:28.093,aws_user,2015-09-01 18:22:28.093
466,"1293",,5,"304","2",aws_user,2015-09-01 18:22:28.120,aws_user,2015-09-01 18:22:28.120
467,"1294",,5,"304","2",aws_user,2015-09-01 18:22:28.150,aws_user,2015-09-01 18:22:28.150
468,"1300",,5,"304","2",aws_user,2015-09-01 18:22:28.223,aws_user,2015-09-01 18:22:28.223
469,"1311",,10,"414","1",aws_user,2015-09-01 18:22:28.250,aws_user,2015-09-01 18:22:28.250
470,"1320",,5,"414","2",aws_user,2015-09-01 18:22:28.273,aws_user,2015-09-01 18:22:28.273
471,"1325",,10,"414","1",aws_user,2015-09-01 18:22:28.297,aws_user,2015-09-01 18:22:28.297
472,"1326",,5,"414","2",aws_user,2015-09-01 18:22:28.320,aws_user,2015-09-01 18:22:28.320
473,"1328",,5,"414","2",aws_user,2015-09-01 18:22:28.347,aws_user,2015-09-01 18:22:28.347
474,"1339",,5,"203","2",aws_user,2015-09-01 18:22:28.370,aws_user,2015-09-01 18:22:28.370
475,"1345",,5,"203","2",aws_user,2015-09-01 18:22:28.393,aws_user,2015-09-01 18:22:28.393
477,"1356",,10,"203","1",aws_user,2015-09-01 18:22:28.420,aws_user,2015-09-01 18:22:28.420
478,"1362",,5,"203","2",aws_user,2015-09-01 18:22:28.447,aws_user,2015-09-01 18:22:28.447
479,"1366",,10,"203","1",aws_user,2015-09-01 18:22:28.470,aws_user,2015-09-01 18:22:28.470
480,"1368",,10,"203","1",aws_user,2015-09-01 18:22:28.497,aws_user,2015-09-01 18:22:28.497
481,"1370",,10,"203","1",aws_user,2015-09-01 18:22:28.523,aws_user,2015-09-01 18:22:28.523
482,"1384",,5,"203","2",aws_user,2015-09-01 18:22:28.547,aws_user,2015-09-01 18:22:28.547
483,"1387",,5,"203","2",aws_user,2015-09-01 18:22:28.570,aws_user,2015-09-01 18:22:28.570
484,"1398",,5,"203","2",aws_user,2015-09-01 18:22:28.593,aws_user,2015-09-01 18:22:28.593
485,"1405",,5,"203","2",aws_user,2015-09-01 18:22:28.620,aws_user,2015-09-01 18:22:28.620
486,"1406",,5,"203","2",aws_user,2015-09-01 18:22:28.643,aws_user,2015-09-01 18:22:28.643
487,"1407",,5,"203","2",aws_user,2015-09-01 18:22:28.667,aws_user,2015-09-01 18:22:28.667
488,"1420",,5,"708","2",aws_user,2015-09-01 18:22:28.690,aws_user,2015-09-01 18:22:28.690
489,"1422",,10,"708","1",aws_user,2015-09-01 18:22:28.713,aws_user,2015-09-01 18:22:28.713
490,"1423",,5,"708","2",aws_user,2015-09-01 18:22:28.750,aws_user,2015-09-01 18:22:28.750
491,"1426",,10,"708","1",aws_user,2015-09-01 18:22:28.773,aws_user,2015-09-01 18:22:28.773
492,"1427",,5,"304","2",aws_user,2015-09-01 18:22:28.797,aws_user,2015-09-01 18:22:28.797
493,"1471",,5,"422","2",aws_user,2015-09-01 18:22:28.820,aws_user,2015-09-01 18:22:28.820
494,"1488",,5,"416","2",aws_user,2015-09-01 18:22:28.847,aws_user,2015-09-01 18:22:28.847
495,"1489",,5,"605","2",aws_user,2015-09-01 18:22:28.870,aws_user,2015-09-01 18:22:28.870
496,"1498",,5,"601","2",aws_user,2015-09-01 18:22:28.893,aws_user,2015-09-01 18:22:28.893
497,"1500",,5,"601","2",aws_user,2015-09-01 18:22:28.917,aws_user,2015-09-01 18:22:28.917
498,"1503",,5,"601","2",aws_user,2015-09-01 18:22:28.943,aws_user,2015-09-01 18:22:28.943
499,"1509",,5,"205","2",aws_user,2015-09-01 18:22:28.970,aws_user,2015-09-01 18:22:28.970
500,"1512",,5,"205","2",aws_user,2015-09-01 18:22:28.993,aws_user,2015-09-01 18:22:28.993
501,"1513",,5,"205","2",aws_user,2015-09-01 18:22:29.017,aws_user,2015-09-01 18:22:29.017
502,"1516",,5,"205","2",aws_user,2015-09-01 18:22:29.040,aws_user,2015-09-01 18:22:29.040
503,"1517",,5,"205","2",aws_user,2015-09-01 18:22:29.063,aws_user,2015-09-01 18:22:29.063
504,"1529",,5,"205","2",aws_user,2015-09-01 18:22:29.090,aws_user,2015-09-01 18:22:29.090
505,"1533",,5,"205","2",aws_user,2015-09-01 18:22:29.117,aws_user,2015-09-01 18:22:29.117
506,"1547",,5,"203","2",aws_user,2015-09-01 18:22:29.143,aws_user,2015-09-01 18:22:29.143
507,"1553",,10,"414","1",aws_user,2015-09-01 18:22:29.167,aws_user,2015-09-01 18:22:29.167
508,"1567",,10,"414","1",aws_user,2015-09-01 18:22:29.197,aws_user,2015-09-01 18:22:29.197
509,"1570",,10,"414","1",aws_user,2015-09-01 18:22:29.280,aws_user,2015-09-01 18:22:29.280
510,"1575",,10,"401","1",aws_user,2015-09-01 18:22:29.307,aws_user,2015-09-01 18:22:29.307
511,"1582",,5,"401","2",aws_user,2015-09-01 18:22:29.330,aws_user,2015-09-01 18:22:29.330
512,"1585",,10,"401","1",aws_user,2015-09-01 18:22:29.353,aws_user,2015-09-01 18:22:29.353
513,"1593",,5,"401","2",aws_user,2015-09-01 18:22:29.380,aws_user,2015-09-01 18:22:29.380
514,"1611",,5,"203","2",aws_user,2015-09-01 18:22:29.403,aws_user,2015-09-01 18:22:29.403
515,"1613",,5,"203","2",aws_user,2015-09-01 18:22:29.430,aws_user,2015-09-01 18:22:29.430
516,"1617",,10,"203","1",aws_user,2015-09-01 18:22:29.453,aws_user,2015-09-01 18:22:29.453
517,"1619",,5,"203","2",aws_user,2015-09-01 18:22:29.477,aws_user,2015-09-01 18:22:29.477
518,"1625",,10,"203","1",aws_user,2015-09-01 18:22:29.503,aws_user,2015-09-01 18:22:29.503
519,"1626",,5,"203","2",aws_user,2015-09-01 18:22:29.533,aws_user,2015-09-01 18:22:29.533
520,"1628",,5,"203","2",aws_user,2015-09-01 18:22:29.557,aws_user,2015-09-01 18:22:29.557
521,"1632",,5,"414","2",aws_user,2015-09-01 18:22:29.580,aws_user,2015-09-01 18:22:29.580
522,"1637",,5,"422","2",aws_user,2015-09-01 18:22:29.607,aws_user,2015-09-01 18:22:29.607
523,"1650",,5,"416","2",aws_user,2015-09-01 18:22:29.630,aws_user,2015-09-01 18:22:29.630
524,"1651",,5,"422","2",aws_user,2015-09-01 18:22:29.653,aws_user,2015-09-01 18:22:29.653
525,"1675",,5,"201","2",aws_user,2015-09-01 18:22:29.680,aws_user,2015-09-01 18:22:29.680
526,"1679",,10,"305","1",aws_user,2015-09-01 18:22:29.703,aws_user,2015-09-01 18:22:29.703
527,"1682",,5,"305","2",aws_user,2015-09-01 18:22:29.727,aws_user,2015-09-01 18:22:29.727
528,"1684",,5,"305","2",aws_user,2015-09-01 18:22:29.750,aws_user,2015-09-01 18:22:29.750
529,"1693",,5,"206","2",aws_user,2015-09-01 18:22:29.773,aws_user,2015-09-01 18:22:29.773
530,"1699",,10,"305","1",aws_user,2015-09-01 18:22:29.800,aws_user,2015-09-01 18:22:29.800
531,"1703",,10,"305","1",aws_user,2015-09-01 18:22:29.827,aws_user,2015-09-01 18:22:29.827
532,"1714",,5,"305","2",aws_user,2015-09-01 18:22:29.853,aws_user,2015-09-01 18:22:29.853
533,"1715",,5,"305","2",aws_user,2015-09-01 18:22:29.877,aws_user,2015-09-01 18:22:29.877
534,"1717",,5,"305","2",aws_user,2015-09-01 18:22:29.900,aws_user,2015-09-01 18:22:29.900
535,"1718",,5,"305","2",aws_user,2015-09-01 18:22:29.927,aws_user,2015-09-01 18:22:29.927
536,"1723",,5,"305","2",aws_user,2015-09-01 18:22:29.950,aws_user,2015-09-01 18:22:29.950
537,"1726",,5,"212","2",aws_user,2015-09-01 18:22:29.977,aws_user,2015-09-01 18:22:29.977
538,"1727",,10,"212","1",aws_user,2015-09-01 18:22:30.003,aws_user,2015-09-01 18:22:30.003
539,"1730",,5,"212","2",aws_user,2015-09-01 18:22:30.027,aws_user,2015-09-01 18:22:30.027
540,"1732",,5,"212","2",aws_user,2015-09-01 18:22:30.050,aws_user,2015-09-01 18:22:30.050
541,"1735",,5,"201","2",aws_user,2015-09-01 18:22:30.073,aws_user,2015-09-01 18:22:30.073
542,"1737",,10,"201","1",aws_user,2015-09-01 18:22:30.097,aws_user,2015-09-01 18:22:30.097
543,"1740",,5,"201","2",aws_user,2015-09-01 18:22:30.120,aws_user,2015-09-01 18:22:30.120
544,"1741",,10,"713","1",aws_user,2015-09-01 18:22:30.147,aws_user,2015-09-01 18:22:30.147
545,"1743",,10,"713","1",aws_user,2015-09-01 18:22:30.173,aws_user,2015-09-01 18:22:30.173
546,"1745",,10,"701","1",aws_user,2015-09-01 18:22:30.197,aws_user,2015-09-01 18:22:30.197
547,"1747",,5,"701","2",aws_user,2015-09-01 18:22:30.220,aws_user,2015-09-01 18:22:30.220
548,"1748",,5,"701","2",aws_user,2015-09-01 18:22:30.250,aws_user,2015-09-01 18:22:30.250
549,"1750",,10,"206","1",aws_user,2015-09-01 18:22:30.337,aws_user,2015-09-01 18:22:30.337
550,"1754",,5,"206","2",aws_user,2015-09-01 18:22:30.360,aws_user,2015-09-01 18:22:30.360
551,"1759",,5,"206","2",aws_user,2015-09-01 18:22:30.387,aws_user,2015-09-01 18:22:30.387
552,"1760",,5,"206","2",aws_user,2015-09-01 18:22:30.410,aws_user,2015-09-01 18:22:30.410
553,"1763",,10,"701","1",aws_user,2015-09-01 18:22:30.433,aws_user,2015-09-01 18:22:30.433
554,"1767",,5,"209","2",aws_user,2015-09-01 18:22:30.460,aws_user,2015-09-01 18:22:30.460
555,"1769",,10,"209","1",aws_user,2015-09-01 18:22:30.483,aws_user,2015-09-01 18:22:30.483
556,"1770",,5,"209","2",aws_user,2015-09-01 18:22:30.510,aws_user,2015-09-01 18:22:30.510
557,"1773",,5,"209","2",aws_user,2015-09-01 18:22:30.533,aws_user,2015-09-01 18:22:30.533
558,"1777",,5,"210","2",aws_user,2015-09-01 18:22:30.557,aws_user,2015-09-01 18:22:30.557
559,"1795",,5,"206","2",aws_user,2015-09-01 18:22:30.580,aws_user,2015-09-01 18:22:30.580
560,"1798",,5,"206","2",aws_user,2015-09-01 18:22:30.607,aws_user,2015-09-01 18:22:30.607
561,"1803",,5,"206","2",aws_user,2015-09-01 18:22:30.630,aws_user,2015-09-01 18:22:30.630
562,"1807",,5,"101","2",aws_user,2015-09-01 18:22:30.657,aws_user,2015-09-01 18:22:30.657
563,"1808",,5,"101","2",aws_user,2015-09-01 18:22:30.680,aws_user,2015-09-01 18:22:30.680
564,"1809",,5,"101","2",aws_user,2015-09-01 18:22:30.703,aws_user,2015-09-01 18:22:30.703
565,"1810",,10,"101","1",aws_user,2015-09-01 18:22:30.730,aws_user,2015-09-01 18:22:30.730
566,"1812",,10,"101","1",aws_user,2015-09-01 18:22:30.757,aws_user,2015-09-01 18:22:30.757
567,"1816",,10,"209","1",aws_user,2015-09-01 18:22:30.780,aws_user,2015-09-01 18:22:30.780
568,"1818",,5,"209","2",aws_user,2015-09-01 18:22:30.810,aws_user,2015-09-01 18:22:30.810
569,"1820",,5,"209","2",aws_user,2015-09-01 18:22:30.833,aws_user,2015-09-01 18:22:30.833
570,"1822",,5,"209","2",aws_user,2015-09-01 18:22:30.857,aws_user,2015-09-01 18:22:30.857
571,"1824",,5,"209","2",aws_user,2015-09-01 18:22:30.883,aws_user,2015-09-01 18:22:30.883
572,"1827",,5,"209","2",aws_user,2015-09-01 18:22:30.910,aws_user,2015-09-01 18:22:30.910
573,"1829",,10,"212","1",aws_user,2015-09-01 18:22:30.933,aws_user,2015-09-01 18:22:30.933
574,"1832",,10,"303","1",aws_user,2015-09-01 18:22:30.957,aws_user,2015-09-01 18:22:30.957
575,"1836",,5,"303","2",aws_user,2015-09-01 18:22:30.993,aws_user,2015-09-01 18:22:30.993
576,"1848",,5,"303","2",aws_user,2015-09-01 18:22:31.020,aws_user,2015-09-01 18:22:31.020
577,"1853",,5,"209","2",aws_user,2015-09-01 18:22:31.057,aws_user,2015-09-01 18:22:31.057
578,"1854",,10,"209","1",aws_user,2015-09-01 18:22:31.080,aws_user,2015-09-01 18:22:31.080
579,"1856",,5,"209","2",aws_user,2015-09-01 18:22:31.103,aws_user,2015-09-01 18:22:31.103
580,"1861",,5,"211","2",aws_user,2015-09-01 18:22:31.130,aws_user,2015-09-01 18:22:31.130
581,"1864",,5,"211","2",aws_user,2015-09-01 18:22:31.153,aws_user,2015-09-01 18:22:31.153
582,"1865",,5,"211","2",aws_user,2015-09-01 18:22:31.180,aws_user,2015-09-01 18:22:31.180
583,"1868",,5,"211","2",aws_user,2015-09-01 18:22:31.203,aws_user,2015-09-01 18:22:31.203
584,"1873",,5,"102","2",aws_user,2015-09-01 18:22:31.230,aws_user,2015-09-01 18:22:31.230
585,"1876",,10,"102","1",aws_user,2015-09-01 18:22:31.253,aws_user,2015-09-01 18:22:31.253
586,"1884",,10,"102","1",aws_user,2015-09-01 18:22:31.280,aws_user,2015-09-01 18:22:31.280
587,"1885",,10,"102","1",aws_user,2015-09-01 18:22:31.303,aws_user,2015-09-01 18:22:31.303
588,"1886",,5,"102","2",aws_user,2015-09-01 18:22:31.387,aws_user,2015-09-01 18:22:31.387
589,"1889",,5,"102","2",aws_user,2015-09-01 18:22:31.410,aws_user,2015-09-01 18:22:31.410
590,"1897",,5,"307","2",aws_user,2015-09-01 18:22:31.437,aws_user,2015-09-01 18:22:31.437
591,"1908",,10,"204","1",aws_user,2015-09-01 18:22:31.460,aws_user,2015-09-01 18:22:31.460
592,"1909",,10,"204","1",aws_user,2015-09-01 18:22:31.483,aws_user,2015-09-01 18:22:31.483
593,"1918",,10,"204","1",aws_user,2015-09-01 18:22:31.507,aws_user,2015-09-01 18:22:31.507
594,"1919",,5,"204","2",aws_user,2015-09-01 18:22:31.530,aws_user,2015-09-01 18:22:31.530
595,"1921",,5,"204","2",aws_user,2015-09-01 18:22:31.557,aws_user,2015-09-01 18:22:31.557
596,"1923",,5,"204","2",aws_user,2015-09-01 18:22:31.580,aws_user,2015-09-01 18:22:31.580
597,"1924",,10,"204","1",aws_user,2015-09-01 18:22:31.603,aws_user,2015-09-01 18:22:31.603
598,"1925",,5,"204","2",aws_user,2015-09-01 18:22:31.630,aws_user,2015-09-01 18:22:31.630
599,"1935",,10,"305","1",aws_user,2015-09-01 18:22:31.657,aws_user,2015-09-01 18:22:31.657
600,"1939",,5,"306","2",aws_user,2015-09-01 18:22:31.680,aws_user,2015-09-01 18:22:31.680
601,"1950",,5,"306","2",aws_user,2015-09-01 18:22:31.703,aws_user,2015-09-01 18:22:31.703
602,"1954",,10,"306","1",aws_user,2015-09-01 18:22:31.730,aws_user,2015-09-01 18:22:31.730
603,"1968",,5,"306","2",aws_user,2015-09-01 18:22:31.753,aws_user,2015-09-01 18:22:31.753
604,"1969",,10,"306","1",aws_user,2015-09-01 18:22:31.777,aws_user,2015-09-01 18:22:31.777
605,"1980",,5,"303","2",aws_user,2015-09-01 18:22:31.813,aws_user,2015-09-01 18:22:31.813
606,"1990",,5,"303","2",aws_user,2015-09-01 18:22:31.837,aws_user,2015-09-01 18:22:31.837
607,"2001",,5,"307","2",aws_user,2015-09-01 18:22:31.860,aws_user,2015-09-01 18:22:31.860
608,"2016",,5,"211","2",aws_user,2015-09-01 18:22:31.883,aws_user,2015-09-01 18:22:31.883
609,"2017",,5,"211","2",aws_user,2015-09-01 18:22:31.910,aws_user,2015-09-01 18:22:31.910
610,"2018",,5,"211","2",aws_user,2015-09-01 18:22:31.933,aws_user,2015-09-01 18:22:31.933
611,"2020",,5,"211","2",aws_user,2015-09-01 18:22:31.957,aws_user,2015-09-01 18:22:31.957
612,"2021",,10,"204","1",aws_user,2015-09-01 18:22:31.983,aws_user,2015-09-01 18:22:31.983
613,"2026",,5,"204","2",aws_user,2015-09-01 18:22:32.007,aws_user,2015-09-01 18:22:32.007
614,"2033",,5,"210","2",aws_user,2015-09-01 18:22:32.030,aws_user,2015-09-01 18:22:32.030
615,"2035",,10,"307","1",aws_user,2015-09-01 18:22:32.060,aws_user,2015-09-01 18:22:32.060
616,"2038",,5,"307","2",aws_user,2015-09-01 18:22:32.083,aws_user,2015-09-01 18:22:32.083
617,"2043",,5,"206","2",aws_user,2015-09-01 18:22:32.107,aws_user,2015-09-01 18:22:32.107
618,"2046",,10,"702","1",aws_user,2015-09-01 18:22:32.137,aws_user,2015-09-01 18:22:32.137
619,"2047",,5,"702","2",aws_user,2015-09-01 18:22:32.163,aws_user,2015-09-01 18:22:32.163
620,"2049",,10,"702","1",aws_user,2015-09-01 18:22:32.187,aws_user,2015-09-01 18:22:32.187
621,"2051",,5,"702","2",aws_user,2015-09-01 18:22:32.210,aws_user,2015-09-01 18:22:32.210
622,"2053",,5,"702","2",aws_user,2015-09-01 18:22:32.233,aws_user,2015-09-01 18:22:32.233
623,"2056",,5,"306","2",aws_user,2015-09-01 18:22:32.257,aws_user,2015-09-01 18:22:32.257
624,"2057",,5,"306","2",aws_user,2015-09-01 18:22:32.283,aws_user,2015-09-01 18:22:32.283
625,"2059",,5,"306","2",aws_user,2015-09-01 18:22:32.307,aws_user,2015-09-01 18:22:32.307
626,"2063",,5,"306","2",aws_user,2015-09-01 18:22:32.330,aws_user,2015-09-01 18:22:32.330
627,"2074",,5,"209","2",aws_user,2015-09-01 18:22:32.357,aws_user,2015-09-01 18:22:32.357
628,"2077",,10,"304","1",aws_user,2015-09-01 18:22:32.440,aws_user,2015-09-01 18:22:32.440
629,"2079",,10,"304","1",aws_user,2015-09-01 18:22:32.463,aws_user,2015-09-01 18:22:32.463
630,"2085",,5,"304","2",aws_user,2015-09-01 18:22:32.487,aws_user,2015-09-01 18:22:32.487
631,"2087",,5,"304","2",aws_user,2015-09-01 18:22:32.513,aws_user,2015-09-01 18:22:32.513
632,"2092",,10,"304","1",aws_user,2015-09-01 18:22:32.540,aws_user,2015-09-01 18:22:32.540
633,"2096",,5,"304","2",aws_user,2015-09-01 18:22:32.570,aws_user,2015-09-01 18:22:32.570
634,"2097",,5,"304","2",aws_user,2015-09-01 18:22:32.597,aws_user,2015-09-01 18:22:32.597
635,"2100",,10,"304","1",aws_user,2015-09-01 18:22:32.620,aws_user,2015-09-01 18:22:32.620
636,"2103",,5,"304","2",aws_user,2015-09-01 18:22:32.643,aws_user,2015-09-01 18:22:32.643
637,"2111",,5,"205","2",aws_user,2015-09-01 18:22:32.667,aws_user,2015-09-01 18:22:32.667
638,"2123",,10,"205","1",aws_user,2015-09-01 18:22:32.690,aws_user,2015-09-01 18:22:32.690
639,"2127",,5,"205","2",aws_user,2015-09-01 18:22:32.717,aws_user,2015-09-01 18:22:32.717
640,"2136",,5,"205","2",aws_user,2015-09-01 18:22:32.740,aws_user,2015-09-01 18:22:32.740
641,"2142",,5,"205","2",aws_user,2015-09-01 18:22:32.767,aws_user,2015-09-01 18:22:32.767
642,"2143",,10,"205","1",aws_user,2015-09-01 18:22:32.790,aws_user,2015-09-01 18:22:32.790
643,"2144",,5,"701","2",aws_user,2015-09-01 18:22:32.813,aws_user,2015-09-01 18:22:32.813
