"MLog","Name","Primary","CreateBy","CreateDate","UpdateBy","UpdateDate"
1676,Junebug,1,jlinvill,2015-08-18 11:42:40.340,D,2015-08-18 11:42:40.340
1677,Loxness/Snook,1,jlinvill,2015-08-19 10:18:22.260,dszemer,2017-06-27 12:53:39.900
1679,Cassie,1,bwagoner,2016-03-20 13:27:30.553,D,2016-03-20 13:27:30.553
1680,Marmalade,1,vedmonds,2015-09-06 15:10:15.487,D,2015-09-06 15:10:15.487
1681,Buckeye,1,bwagoner,2016-03-20 12:11:18.567,D,2016-03-20 12:11:18.567
1682,Risotta,1,vedmonds,2015-09-24 15:42:33.007,D,2015-09-24 15:42:33.007
1683,Rickybobby,1,vedmonds,2015-10-01 10:29:06.070,D,2015-10-01 10:29:06.070
1694,Capland,1,vedmonds,2015-11-15 14:04:29.317,D,2015-11-15 14:04:29.317
1695,Aleeyah,1,vedmonds,2015-11-25 15:01:46.213,D,2015-11-25 15:01:46.213
1701,Goose,1,bwagoner,2015-12-27 11:25:18.220,D,2015-12-27 11:25:18.220
1703,LittleRedTidingHood,1,vedmonds,2016-01-21 17:38:25.937,dszemer,2016-08-31 13:26:22.817
1709,Giza,1,dszemer,2017-03-24 09:47:23.453,D,2017-03-24 09:47:23.453
1715,Furbie,1,vedmonds,2016-02-07 14:27:42.003,D,2016-02-07 14:27:42.003
1716,Jilola,1,vedmonds,2016-02-07 14:32:57.697,D,2016-02-07 14:32:57.697
1717,Balboa,1,vedmonds,2016-02-07 14:41:27.710,D,2016-02-07 14:41:27.710
1718,Leesburg,1,vedmonds,2016-02-17 13:24:30.527,D,2016-02-17 13:24:30.527
1720,Springsteen,1,vedmonds,2016-02-25 08:00:01.743,D,2016-02-25 08:00:01.743
1721,-,1,dszemer,2016-02-26 09:27:47.120,D,2016-02-26 09:27:47.120
1722,Jedi,1,jlinvill,2016-03-12 15:23:15.253,D,2016-03-12 15:23:15.253
1734,Philly,1,dszemer,2016-05-23 12:23:16.693,D,2016-05-23 12:23:16.693
1739,Tupper,1,mlippincot,2019-09-11 13:41:23.590,D,2019-09-11 13:41:23.590
1755,Hemmingway,1,rrunnells,2016-05-09 12:16:20.427,D,2016-05-09 12:16:20.427
1761,Leia,1,jlinvill,2016-03-30 17:29:37.170,D,2016-03-30 17:29:37.170
1762,Reya,1,jlinvill,2016-03-30 17:41:21.463,D,2016-03-30 17:41:21.463
1763,Rounder,1,dszemer,2016-04-05 10:19:49.213,D,2016-04-05 10:19:49.213
1765,Shamrock,1,vedmonds,2016-04-13 15:49:13.330,D,2016-04-13 15:49:13.330
1767,Ninjabob,1,rrunnells,2016-04-17 07:30:05.793,D,2016-04-17 07:30:05.793
1768,Glenn,1,rrunnells,2016-05-09 12:13:39.060,D,2016-05-09 12:13:39.060
1769,Chewie,1,jlinvill,2016-05-03 14:55:22.100,D,2016-05-03 14:55:22.100
1770,Emerald,1,vedmonds,2016-05-05 12:35:58.440,D,2016-05-05 12:35:58.440
1771,Shorely,1,vedmonds,2016-05-05 13:04:12.127,D,2016-05-05 13:04:12.127
1772,Pneumom,1,vedmonds,2016-05-05 13:14:43.993,D,2016-05-05 13:14:43.993
1773,Neuson,1,vedmonds,2016-05-05 13:20:23.830,D,2016-05-05 13:20:23.830
1774,Ciega,1,vedmonds,2016-05-05 13:29:23.850,D,2016-05-05 13:29:23.850
1775,Beebeeate,1,vedmonds,2016-05-05 13:56:20.347,D,2016-05-05 13:56:20.347
1779,MJ,1,jpeterson,2017-05-23 09:08:10.803,D,2017-05-23 09:08:10.803
1795,Padme,1,jlinvill,2016-05-25 10:30:04.400,D,2016-05-25 10:30:04.400
1796,KyloRen,1,jlinvill,2016-05-25 10:36:35.057,D,2016-05-25 10:36:35.057
1797,Casa,1,vedmonds,2016-05-31 14:56:32.050,D,2016-05-31 14:56:32.050
1800,Shay,1,vedmonds,2016-06-16 17:58:54.117,D,2016-06-16 17:58:54.117
1802,Claro,1,vedmonds,2016-07-05 09:51:39.000,D,2016-07-05 09:51:39.000
1803,Agua,1,vedmonds,2016-07-05 09:56:25.877,D,2016-07-05 09:56:25.877
1804,Alvalee,1,vedmonds,2016-07-05 10:02:12.063,D,2016-07-05 10:02:12.063
1805,Obi,1,jlinvill,2016-07-14 08:29:10.107,D,2016-07-14 08:29:10.107
1806,Carlotta,1,vedmonds,2016-07-21 19:45:49.270,D,2016-07-21 19:45:49.270
1807,Pippen,1,jpeterson,2017-02-09 09:16:36.793,D,2017-02-09 09:16:36.793
1813,Key3PO,1,jlinvill,2016-08-13 06:05:28.630,D,2016-08-13 06:05:28.630
1814,Miles,1,jpeterson,2017-02-09 09:21:20.440,D,2017-02-09 09:21:20.440
1817,Jurassic,1,dszemer,2016-11-02 07:08:39.983,D,2016-11-02 07:08:39.983
1821,Ostega,1,vedmonds,2016-08-30 12:46:03.643,D,2016-08-30 12:46:03.643
1823,Pneuman,1,vedmonds,2016-08-30 13:34:40.350,D,2016-08-30 13:34:40.350
1827,Red Hot Poker,1,dszemer,2017-02-09 07:28:01.820,D,2017-02-09 07:28:01.820
1828,Admiral,1,jlinvill,2016-09-27 12:51:20.747,D,2016-09-27 12:51:20.747
1829,Ackbar,1,jlinvill,2016-09-28 16:28:19.063,D,2016-09-28 16:28:19.063
1832,Blaine,1,dszemer,2017-02-24 09:58:51.060,D,2017-02-24 09:58:51.060
1833,Copperfield,1,dszemer,2017-03-01 08:11:58.037,D,2017-03-01 08:11:58.037
1834,Millennium,1,jlinvill,2016-10-04 11:20:55.207,dszemer,2016-10-10 12:24:47.103
1835,Falcon,1,jlinvill,2016-10-04 11:27:42.870,D,2016-10-04 11:27:42.870
1837,Lemonado,1,vedmonds,2016-10-09 14:24:32.420,D,2016-10-09 14:24:32.420
1838,Matthew,1,jpeterson,2017-02-09 09:12:59.933,dszemer,2020-03-10 14:46:17.640
1840,Trevluc,1,ngordon,2016-10-17 09:34:08.577,D,2016-10-17 09:34:08.577
1841,Washburn,1,rrunnells,2016-10-20 09:49:28.067,D,2016-10-20 09:49:28.067
1842,Emoji,1,vedmonds,2016-11-03 18:04:27.020,D,2016-11-03 18:04:27.020
1845,Mr. Baby,1,jpeterson,2017-02-01 04:37:33.220,D,2017-02-01 04:37:33.220
1847,Venetia,1,jpeterson,2017-01-04 11:18:49.903,D,2017-01-04 11:18:49.903
1848,Cranberry,1,vedmonds,2016-12-04 14:22:04.000,D,2016-12-04 14:22:04.000
1849,Saber,1,jlinvill,2016-12-09 12:26:31.443,D,2016-12-09 12:26:31.443
1850,Rogue,1,jlinvill,2016-12-09 12:36:56.440,D,2016-12-09 12:36:56.440
1857,Randall,1,jpeterson,2016-12-20 03:25:51.623,D,2016-12-20 03:25:51.623
1859,Yuletide,1,vedmonds,2016-12-28 12:13:58.230,D,2016-12-28 12:13:58.230
1862,Gale,1,jpeterson,2017-02-01 04:36:45.200,D,2017-02-01 04:36:45.200
1864,Sugarplum,1,vedmonds,2017-01-08 16:35:00.567,D,2017-01-08 16:35:00.567
1865,Alderaan,1,vedmonds,2017-01-08 16:43:43.573,D,2017-01-08 16:43:43.573
1868,Baca,1,jpeterson,2017-04-14 03:52:40.003,D,2017-04-14 03:52:40.003
1871,Salt,1,jpeterson,2017-02-23 04:29:41.640,D,2017-02-23 04:29:41.640
1872,Pepa,1,jpeterson,2017-02-23 04:30:19.017,D,2017-02-23 04:30:19.017
1877,Kappy,1,dszemer,2017-03-24 06:13:27.147,D,2017-03-24 06:13:27.147
1878,Stone,1,dszemer,2017-03-24 06:12:53.430,D,2017-03-24 06:12:53.430
1884,Gleewood,1,vedmonds,2017-02-26 10:52:01.067,D,2017-02-26 10:52:01.067
1886,Ranglee,1,vedmonds,2017-02-26 12:38:04.297,D,2017-02-26 12:38:04.297
1887,Hoth,1,vedmonds,2017-02-26 12:43:32.737,D,2017-02-26 12:43:32.737
1888,Lola,1,jlinvill,2017-03-02 10:05:29.590,D,2017-03-02 10:05:29.590
1889,Carvel,1,jpeterson,2017-04-14 03:53:48.470,D,2017-04-14 03:53:48.470
1890,Rojo,1,jpeterson,2017-04-14 03:55:18.950,D,2017-04-14 03:55:18.950
1895,Luminara,1,jlinvill,2017-03-09 13:40:14.477,D,2017-03-09 13:40:14.477
1901,Goober,1,jpeterson,2017-04-14 03:54:30.117,D,2017-04-14 03:54:30.117
1902,Amelia,1,jpeterson,2017-05-22 10:44:03.630,D,2017-05-22 10:44:03.630
1905,TomDaley,1,jpeterson,2017-05-22 10:45:42.500,D,2017-05-22 10:45:42.500
1908,Rebellion,1,jlinvill,2017-04-18 16:20:49.850,D,2017-04-18 16:20:49.850
1911,Roosevelt,1,tfowler,2017-04-25 12:18:50.877,D,2017-04-25 12:18:50.877
1913,Pneumomars,1,vedmonds,2017-04-30 11:11:50.093,D,2017-04-30 11:11:50.093
1916,Meemaw,1,jpeterson,2017-10-12 14:48:02.577,D,2017-10-12 14:48:02.577
1920,JarJarBranch,1,jlinvill,2017-05-27 13:05:53.923,dszemer,2018-03-08 13:46:23.223
1921,Pascow,1,vedmonds,2017-05-28 09:00:57.840,D,2017-05-28 09:00:57.840
1922,Cotee,1,vedmonds,2017-05-28 09:07:53.760,D,2017-05-28 09:07:53.760
1923,Zepplin,1,jpeterson,2018-01-16 06:54:34.797,D,2018-01-16 06:54:34.797
1924,Lagoona,1,vedmonds,2017-11-14 10:23:07.250,D,2017-11-14 10:23:07.250
1925,Peggy,1,jpeterson,2017-10-12 14:49:04.080,D,2017-10-12 14:49:04.080
1938,Nugget,1,vedmonds,2017-08-06 15:16:52.247,D,2017-08-06 15:16:52.247
1940,Toodles,1,vedmonds,2017-08-08 08:14:43.400,D,2017-08-08 08:14:43.400
1941,Marshmallow,1,vedmonds,2017-08-10 14:01:18.983,D,2017-08-10 14:01:18.983
1944,Naboo,1,jlinvill,2017-08-29 17:00:04.643,D,2017-08-29 17:00:04.643
1946,Irma,1,jpeterson,2017-10-12 14:51:03.790,D,2017-10-12 14:51:03.790
1948,Jose,1,jpeterson,2017-11-29 04:05:35.860,D,2017-11-29 04:05:35.860
1951,Dex,1,jpeterson,2017-11-29 04:07:43.653,D,2017-11-29 04:07:43.653
1952,Caitlyn,1,jpeterson,2017-11-29 04:08:50.700,D,2017-11-29 04:08:50.700
1962,Betty Sue,1,jpeterson,2018-01-22 08:15:49.910,D,2018-01-22 08:15:49.910
1963,Harper Lee,1,jpeterson,2017-12-04 13:56:49.580,D,2017-12-04 13:56:49.580
1964,BOGO,1,jpeterson,2017-12-22 05:02:22.180,D,2017-12-22 05:02:22.180
1968,Commandyr,1,jlinvill,2017-11-21 16:18:15.857,D,2017-11-21 16:18:15.857
1970,Bird,1,dszemer,2017-11-27 13:31:49.393,D,2017-11-27 13:31:49.393
1972,Popehat,1,aperna,2020-05-27 13:22:34.623,D,2020-05-27 13:22:34.623
1978,Carolina,1,dbear,2018-01-02 07:32:05.217,D,2018-01-02 07:32:05.217
1981,Percy,1,jpeterson,2018-01-16 06:55:25.350,dszemer,2018-01-17 06:51:15.290
1982,Kapstone,1,lbraso,2019-12-01 08:39:28.787,D,2019-12-01 08:39:28.787
1984,Remmie,1,jpeterson,2018-01-24 09:39:02.260,D,2018-01-24 09:39:02.260
1987,Stockholm,1,jpeterson,2018-02-05 06:05:05.627,D,2018-02-05 06:05:05.627
1988,Frappuccino,1,jlinvill,2018-01-20 11:09:46.193,D,2018-01-20 11:09:46.193
1989,Tannebaum,1,jpeterson,2018-03-14 13:13:08.320,D,2018-03-14 13:13:08.320
1990,Brownee,1,jlinvill,2018-01-27 14:23:57.840,D,2018-01-27 14:23:57.840
1993,Bunker,1,jpeterson,2018-07-16 10:41:34.160,D,2018-07-16 10:41:34.160
1994,Eclair,1,jlinvill,2018-02-01 08:18:07.547,D,2018-02-01 08:18:07.547
1995,Ladybird,1,jpeterson,2018-07-16 10:43:52.890,D,2018-07-16 10:43:52.890
1996,Heavy Falcon,1,jpeterson,2018-03-14 13:10:44.477,D,2018-03-14 13:10:44.477
1997, Carmen ,1,dszemer,2018-07-19 06:25:30.977,D,2018-07-19 06:25:30.977
1999,Sugarcane,1,jlinvill,2018-02-15 06:17:25.310,D,2018-02-15 06:17:25.310
2000,Jawbreaker,1,jlinvill,2018-02-16 14:37:42.397,D,2018-02-16 14:37:42.397
2001,Slate,1,jpeterson,2018-03-14 13:11:35.253,D,2018-03-14 13:11:35.253
2002,Obsidian,1,jpeterson,2018-03-14 13:12:22.950,D,2018-03-14 13:12:22.950
2003,BriarRose,1,jpeterson,2018-03-14 13:09:56.490,D,2018-03-14 13:09:56.490
2006,Skittles,1,jlinvill,2018-03-10 15:28:03.670,D,2018-03-10 15:28:03.670
2007,Walter,1,dszemer,2018-05-30 11:49:15.140,D,2018-05-30 11:49:15.140
2010,Vilanzo,1,dbear,2018-05-09 14:48:44.727,D,2018-05-09 14:48:44.727
2011,Dolores,1,jpeterson,2018-07-16 10:42:12.680,D,2018-07-16 10:42:12.680
2012,Claiborne,1,jpeterson,2018-07-16 10:43:11.803,D,2018-07-16 10:43:11.803
2013,Lesley,1,dszemer,2018-03-30 11:30:24.827,dszemer,2018-05-22 06:40:10.060
2014,Leena,1,jpeterson,2018-09-17 08:10:54.280,D,2018-09-17 08:10:54.280
2017,Croft,1,jpeterson,2018-05-29 05:29:36.713,D,2018-05-29 05:29:36.713
2018,Miller,1,cmiller,2018-06-12 07:26:18.123,D,2018-06-12 07:26:18.123
2020,RockyRoad,1,jlinvill,2018-04-08 09:36:47.557,D,2018-04-08 09:36:47.557
2023,Garnet,1,jpeterson,2018-07-16 10:44:29.887,D,2018-07-16 10:44:29.887
2025,Daphne,1,dszemer,2018-04-23 09:10:54.270,D,2018-04-23 09:10:54.270
2040,Perry Coma,1,jpeterson,2018-07-16 10:45:08.637,D,2018-07-16 10:45:08.637
2046,Summah,1,jpeterson,2018-12-07 03:25:55.120,D,2018-12-07 03:25:55.120
2048,Dugu,1,jpeterson,2018-09-17 08:10:00.540,D,2018-09-17 08:10:00.540
2050,Starlord,1,jpeterson,2019-03-19 04:41:43.263,D,2019-03-19 04:41:43.263
2055,Vinnie,1,jpeterson,2018-09-17 08:02:10.800,D,2018-09-17 08:02:10.800
2056,Bananatee,1,jlinvill,2018-07-30 15:43:32.103,dszemer,2018-08-27 07:45:57.583
2060,Scowchow,1,dszemer,2018-08-21 07:42:07.583,D,2018-08-21 07:42:07.583
2062,Jolie,1,jpeterson,2018-09-17 08:13:10.723,D,2018-09-17 08:13:10.723
2063,Frankie,1,dbear,2018-11-07 08:32:06.737,D,2018-11-07 08:32:06.737
2064,Madea,1,jpeterson,2018-09-17 08:12:02.307,D,2018-09-17 08:12:02.307
2066,Waynbo,1,jpeterson,2018-09-25 04:50:29.637,D,2018-09-25 04:50:29.637
2067,HotTamale,1,mrodriguez,2018-09-17 09:59:37.040,D,2018-09-17 09:59:37.040
2070,Guinness,1,jpeterson,2018-09-25 04:56:52.437,D,2018-09-25 04:56:52.437
2071,Twizzler,1,mrodriguez,2018-09-17 10:01:25.743,D,2018-09-17 10:01:25.743
2072,Rolo,1,jlinvill,2018-09-24 12:34:57.190,D,2018-09-24 12:34:57.190
2073,Skimmah,1,jpeterson,2018-09-25 04:51:10.870,D,2018-09-25 04:51:10.870
2074,Buckcherry,1,jpeterson,2018-11-12 08:40:49.233,D,2018-11-12 08:40:49.233
2075,Unger,1,jpeterson,2019-03-18 04:24:37.127,dszemer,2019-03-20 12:11:36.720
2076,Roomba,1,jpeterson,2019-03-08 08:00:25.730,D,2019-03-08 08:00:25.730
2078,Heinz,1,jpeterson,2019-03-19 12:27:01.673,D,2019-03-19 12:27:01.673
2079,Sriracho,1,jpeterson,2019-03-19 12:27:53.780,dszemer,2019-03-20 12:22:23.557
2080,Plantaina,1,jlinvill,2018-10-10 13:18:42.123,D,2018-10-10 13:18:42.123
2083,Keeks,1,lbraso,2019-07-13 06:22:32.360,D,2019-07-13 06:22:32.360
2090,Poptart,1,jlinvill,2018-11-04 13:54:27.807,D,2018-11-04 13:54:27.807
2093,PeePaw,1,jpeterson,2019-03-08 08:01:06.857,D,2019-03-08 08:01:06.857
2094,Snooker,1,dszemer,2018-11-21 14:04:34.193,D,2018-11-21 14:04:34.193
2099,Topgun,1,cmiller,2018-12-20 07:44:28.893,D,2018-12-20 07:44:28.893
2103,Truffleshuffle,1,lbraso,2019-07-13 06:23:23.067,D,2019-07-13 06:23:23.067
2105,Flan,1,jlinvill,2018-12-30 17:17:31.467,D,2018-12-30 17:17:31.467
2106,KeyLimePie,1,jlinvill,2019-01-09 10:38:40.190,D,2019-01-09 10:38:40.190
2108,Airstream,1,lbraso,2019-05-14 08:10:50.587,D,2019-05-14 08:10:50.587
2109,Tostone,1,jlinvill,2019-02-13 08:38:58.633,D,2019-02-13 08:38:58.633
2112,Chickita,1,jlinvill,2019-02-27 13:21:49.083,D,2019-02-27 13:21:49.083
2113,Pastelito,1,jlinvill,2019-03-05 09:39:50.350,D,2019-03-05 09:39:50.350
2119,Biore,1,lbraso,2019-07-13 06:24:01.430,D,2019-07-13 06:24:01.430
2121,Bago,1,lbraso,2019-05-14 08:12:00.117,dszemer,2019-07-16 06:53:03.457
2122,Belle,1,cmiller,2019-07-02 13:14:39.833,D,2019-07-02 13:14:39.833
2124,Doscal,1,lbraso,2019-08-18 08:07:54.150,D,2019-08-18 08:07:54.150
2125,Shamar,1,dszemer,2019-06-24 06:27:30.293,D,2019-06-24 06:27:30.293
2126,Felicia,1,lbraso,2019-07-13 06:25:01.557,D,2019-07-13 06:25:01.557
2127,Deebo,1,lbraso,2019-07-13 06:24:34.120,D,2019-07-13 06:24:34.120
2132,Fern,1,mlippincot,2019-05-16 10:49:30.933,D,2019-05-16 10:49:30.933
2133,Wilbur ,1,mlippincot,2019-05-16 10:50:09.143,D,2019-05-16 10:50:09.143
2151,Sherlock,1,mlippincot,2019-05-22 04:56:42.763,D,2019-05-22 04:56:42.763
2154,Bingley,1,lbraso,2019-10-09 11:57:06.620,D,2019-10-09 11:57:06.620
2155,Chicharon,1,jheyde,2019-06-27 16:12:59.907,D,2019-06-27 16:12:59.907
2158,Collie,1,mlippincot,2019-06-13 12:01:12.263,D,2019-06-13 12:01:12.263
2166,Southprong,1,cmiller,2019-09-30 12:27:12.367,D,2019-09-30 12:27:12.367
2168,Alby,1,lbraso,2019-12-24 07:18:55.377,D,2019-12-24 07:18:55.377
3169,Adobe,1,lbraso,2019-12-24 07:19:23.530,D,2019-12-24 07:19:23.530
3177,Spookey,1,jheyde,2019-10-09 10:12:24.513,D,2019-10-09 10:12:24.513
3178,Templeton,1,mlippincot,2019-10-10 13:33:45.033,D,2019-10-10 13:33:45.033
3179,Pinta,1,lbraso,2019-12-24 07:19:50.747,D,2019-12-24 07:19:50.747
3180,SantaMaria,1,lbraso,2019-12-24 07:20:17.780,D,2019-12-24 07:20:17.780
3181,Jenkins,1,mlippincot,2019-11-10 09:55:26.887,D,2019-11-10 09:55:26.887
3199,Manhattan,1,lbraso,2020-03-15 10:03:53.177,D,2020-03-15 10:03:53.177
3200,Palmetto,1,lbraso,2019-12-19 04:40:25.623,D,2019-12-19 04:40:25.623
3202,Viva,1,mlippincot,2019-11-10 09:54:26.930,D,2019-11-10 09:54:26.930
3204,Opal,1,mlippincot,2019-11-19 12:54:22.813,D,2019-11-19 12:54:22.813
3205,Volt,1,mlippincot,2019-11-19 12:55:19.060,D,2019-11-19 12:55:19.060
3206,Crevasse,1,cmiller,2019-11-24 16:19:43.050,D,2019-11-24 16:19:43.050
3207,Okapi,1,jheyde,2019-11-25 07:29:03.530,D,2019-11-25 07:29:03.530
3208,Jumbo,1,jheyde,2019-12-02 13:34:00.417,D,2019-12-02 13:34:00.417
3209,Scampi,1,jheyde,2019-12-05 12:59:28.090,D,2019-12-05 12:59:28.090
3211,Atreyu,1,lbraso,2019-12-19 04:42:28.093,D,2019-12-19 04:42:28.093
3212,Artax,1,lbraso,2019-12-19 04:49:21.973,D,2019-12-19 04:49:21.973
3213,Burrkey,1,mlippincot,2019-12-03 12:30:41.793,D,2019-12-03 12:30:41.793
3214,Retale,1,mlippincot,2019-12-03 12:31:05.627,D,2019-12-03 12:31:05.627
3216,Bloom,1,mlippincot,2019-12-12 11:35:01.110,D,2019-12-12 11:35:01.110
3219,Kasem,1,lbraso,2020-02-12 06:35:07.847,D,2020-02-12 06:35:07.847
3220,Lincoln,1,lbraso,2020-02-12 06:34:34.543,D,2020-02-12 06:34:34.543
3223,Poinsettia,1,mlippincot,2020-01-05 13:20:30.760,D,2020-01-05 13:20:30.760
3224,Klaus,1,lbraso,2020-03-15 10:05:51.547,D,2020-03-15 10:05:51.547
3226,Evie,1,mlippincot,2020-01-09 08:43:48.863,D,2020-01-09 08:43:48.863
3230,Kingsman,1,mlippincot,2020-01-23 14:59:54.957,D,2020-01-23 14:59:54.957
3232,Ribbon,1,jheyde,2020-01-29 14:38:07.167,D,2020-01-29 14:38:07.167
3233,Lace,1,jheyde,2020-02-23 10:10:06.760,D,2020-02-23 10:10:06.760
3234,Verde,1,mlippincot,2020-02-03 11:22:24.647,D,2020-02-03 11:22:24.647
3235,Trap,1,dszemer,2020-04-15 14:04:03.760,D,2020-04-15 14:04:03.760
3238,Swiftlee,1,mlippincot,2020-02-13 15:48:42.673,D,2020-02-13 15:48:42.673
3242,Kangaroo,1,dszemer,2020-04-23 13:46:00.310,D,2020-04-23 13:46:00.310
3246,Ghostface,1,lbraso,2020-03-15 09:59:24.277,D,2020-03-15 09:59:24.277
3247,Pelly,1,mlippincot,2020-02-13 15:43:00.360,D,2020-02-13 15:43:00.360
3248,Vulcan,1,lbraso,2020-03-15 10:06:18.103,D,2020-03-15 10:06:18.103
3249,Avocado,1,mlippincot,2020-02-25 10:36:17.937,D,2020-02-25 10:36:17.937
3250,Poppy,1,mlippincot,2020-02-25 10:35:04.070,D,2020-02-25 10:35:04.070
3251,Maguna,1,lbraso,2020-06-03 04:33:32.347,D,2020-06-03 04:33:32.347
3252,Barracuda,1,jheyde,2020-03-07 11:39:01.993,D,2020-03-07 11:39:01.993
3254,Guppy,1,jheyde,2020-10-14 12:52:42.970,D,2020-10-14 12:52:42.970
3255,Chipmunk,1,jheyde,2020-03-16 13:37:20.583,D,2020-03-16 13:37:20.583
3257,Joey,1,jheyde,2020-03-16 14:36:07.583,D,2020-03-16 14:36:07.583
3260,Jesup,1,lbraso,2020-05-04 11:31:25.247,D,2020-05-04 11:31:25.247
3261,Yogi,1,mlippincot,2020-03-10 12:22:16.830,D,2020-03-10 12:22:16.830
3262,Huckleberry,1,mlippincot,2020-03-12 13:56:19.393,D,2020-03-12 13:56:19.393
3263,Sharkbait,1,jheyde,2020-03-19 11:48:56.460,D,2020-03-19 11:48:56.460
3269,Minnow,1,jheyde,2020-04-15 08:48:58.617,D,2020-04-15 08:48:58.617
3279,Chillycheese,1,lbraso,2020-06-03 04:33:03.357,D,2020-06-03 04:33:03.357
3282,Kelis,1,lbraso,2020-09-20 08:38:40.483,D,2020-09-20 08:38:40.483
3284,Squirrel,1,jheyde,2020-06-14 07:37:49.423,D,2020-06-14 07:37:49.423
3285,Faye,1,lbraso,2020-05-05 07:58:17.020,D,2020-05-05 07:58:17.020
3286,Siesta,1,dszemer,2020-05-15 07:02:50.580,ngordon,2020-06-07 08:37:51.707
3288,Key    ,1,lbraso,2020-05-15 07:44:15.723,ngordon,2020-06-07 08:39:50.470
3289,Marion,1,cmiller,2020-06-18 14:40:24.143,D,2020-06-18 14:40:24.143
3291,Baba,1,ngordon,2020-06-07 08:58:09.433,ngordon,2020-08-03 08:27:50.353
3292,Jaetay,1,lbraso,2020-06-07 09:45:22.777,ngordon,2020-08-03 08:30:35.630
3295,Andme,1,lbraso,2021-03-23 07:39:25.677,D,2021-03-23 07:39:25.677
3296,Bugaboo,1,mlippincot,2020-07-01 10:55:08.103,D,2020-07-01 10:55:08.103
3303,Harlo ,1,mlippincot,2020-07-21 05:52:24.033,D,2020-07-21 05:52:24.033
3304,Artemis,1,lbraso,2023-01-31 07:27:49.517,D,2023-01-31 07:27:49.517
3305,Maverick,1,mlippincot,2020-07-28 10:53:35.353,D,2020-07-28 10:53:35.353
3306,Lizzie,1,lbraso,2020-09-27 09:09:46.073,tcalleson,2023-09-30 19:01:37.260
3308,Einstein,1,mlippincot,2020-08-20 11:59:02.040,D,2020-08-20 11:59:02.040
3318,Lusia,1,cmiller,2020-09-15 11:27:49.860,D,2020-09-15 11:27:49.860
3323,Carditee,1,lbraso,2021-03-23 07:40:59.887,D,2021-03-23 07:40:59.887
3324,Maelee,1,mlippincot,2020-09-13 08:50:32.107,D,2020-09-13 08:50:32.107
3329,Katherine,1,lbraso,2020-09-27 09:05:40.910,D,2020-09-27 09:05:40.910
3331,MacDaddy,1,mlippincot,2020-09-17 13:44:44.607,D,2020-09-17 13:44:44.607
3333,Geena,1,lbraso,2020-11-30 10:43:12.317,D,2020-11-30 10:43:12.317
3334,Stanlee ,1,mlippincot,2020-10-08 11:06:12.087,D,2020-10-08 11:06:12.087
3341,Norm,1,lbraso,2020-11-30 10:43:55.623,D,2020-11-30 10:43:55.623
3348,Acorn ,1,mlippincot,2020-12-02 22:16:29.007,D,2020-12-02 22:16:29.007
3350,Rhino,1,jheyde,2020-12-08 14:57:56.307,D,2020-12-08 14:57:56.307
3351,Mesa,1,lbraso,2021-01-31 09:09:44.757,D,2021-01-31 09:09:44.757
3353,Gingersnap,1,mlippincot,2020-12-30 16:47:12.327,D,2020-12-30 16:47:12.327
3354,SwimShady,1,ngordon,2021-06-25 16:08:37.783,D,2021-06-25 16:08:37.783
3355,Jolo,1,lbraso,2021-03-16 10:38:50.997,D,2021-03-16 10:38:50.997
3356,Reindeer,1,jheyde,2021-01-06 15:37:38.823,D,2021-01-06 15:37:38.823
3357,Caribou,1,jheyde,2021-01-06 15:38:55.043,D,2021-01-06 15:38:55.043
3359,Paddington,1,mlippincot,2020-12-30 16:47:32.197,D,2020-12-30 16:47:32.197
3365,Giman,1,lbraso,2021-02-17 13:36:57.707,D,2021-02-17 13:36:57.707
3366,Ralphie,1,cmiller,2021-02-22 16:05:27.503,D,2021-02-22 16:05:27.503
3368,Llama,1,jheyde,2021-01-06 15:15:17.127,D,2021-01-06 15:15:17.127
3369,Raven,1,jheyde,2021-01-06 15:23:21.273,D,2021-01-06 15:23:21.273
3370,Macaw,1,jheyde,2021-01-06 15:30:58.180,D,2021-01-06 15:30:58.180
3372,Proplee,1,mlippincot,2021-01-28 12:07:19.170,D,2021-01-28 12:07:19.170
3373,Hermey,1,cmiller,2021-02-22 16:05:52.450,D,2021-02-22 16:05:52.450
3374,Janus,1,mlippincot,2021-01-19 11:56:01.703,D,2021-01-19 11:56:01.703
3376,Marykate,1,lbraso,2021-03-23 07:41:32.750,D,2021-03-23 07:41:32.750
3377,Iclyn,1,mlippincot,2021-01-19 11:56:23.713,D,2021-01-19 11:56:23.713
3378,Citrine,1,mlippincot,2021-01-19 11:56:48.093,D,2021-01-19 11:56:48.093
4377,Gar,1,cmiller,2021-02-17 16:53:38.040,D,2021-02-17 16:53:38.040
4378,Chandler,1,mlippincot,2021-01-28 11:57:23.240,D,2021-01-28 11:57:23.240
4379,Aria,1,mlippincot,2021-01-28 11:32:47.610,D,2021-01-28 11:32:47.610
5378,Grandpa,1,tcalleson,2021-06-15 18:46:47.333,D,2021-06-15 18:46:47.333
5379,Ashley,1,lbraso,2021-03-23 07:41:53.510,D,2021-03-23 07:41:53.510
5380,Olsen,1,lbraso,2021-03-23 07:42:31.773,D,2021-03-23 07:42:31.773
5381,Maximoff,1,lbraso,2021-03-23 07:43:00.657,D,2021-03-23 07:43:00.657
