"MLog","ReqHalfYr","ReqYear","Health","HealthDiag","Bloods","Status","Time","Weight","EstW","WDate","Length","EstL","LDate","VetID","Org","CreateBy","CreateDate","UpdateBy","UpdateDate"
1807,"1",2020,S,Routine exam done on the 12th of March 2020: PE & blood collection. Pippen is in good body condition and apparent health. He has not been gaining weight as desired the past 8-10 months. Blood work revealed a mild anemia. ,A,CondRel,G,221,N,2020-03-12 00:00:00.000,218,Y,2020-03-12 00:00:00.000,mcampbell,CIN,mcampbell,2020-04-13 12:36:43.587,D,2020-04-13 12:36:43.587
1807,"2",2018,S,Routine exam done on the 16th of August: PE & blood collection. Pippen is in good body condition and apparent health.  Weight obtained on the 23rd of August.,N,CondRel,G,136,N,2018-08-23 00:00:00.000,185,N,2018-08-23 00:00:00.000,mcampbell,CIN,mcampbell,2018-08-26 10:39:13.873,D,2018-08-26 10:39:13.873
1807,"2",2019,S,Routine exam done on the 23rd of July: PE & blood collection. Pippen is in good body condition and apparent health. Re-check of mild elevation in SAA was done with a normal result. At this time he does not meet weight release criteria.,N,CondRel,G,230,N,2019-07-23 00:00:00.000,205,N,2019-07-23 00:00:00.000,mcampbell,CIN,mcampbell,2019-08-22 08:29:22.180,D,2019-08-22 08:29:22.180
1813,"2",2016,G,Boat strike missing paddle,A,CondRel,W,450,Y,2016-08-23 00:00:00.000,275,N,2016-08-12 00:00:00.000,mrodriguez,MSQ,mrodriguez,2016-08-23 13:12:38.017,D,2016-08-23 13:12:38.017
1814,"1",2018,S,"Routine exam done on the 27th of March; PE, blood collected and weighed. ""Miles"" is in good body weight and apparent health.",N,CondRel,G,161,N,2018-03-22 00:00:00.000,195,N,2018-03-27 00:00:00.000,mcampbell,CIN,mcampbell,2018-04-08 17:21:47.733,D,2018-04-08 17:21:47.733
1814,"1",2019,S,Routine exam done on the 7th of March: PE & blood collection. Miles is in good body condition and apparent health.  Weight obtained on the 14th of March.,N,CondRel,G,325,N,2019-03-14 00:00:00.000,246,N,2019-03-14 00:00:00.000,mcampbell,CIN,mcampbell,2019-03-16 12:09:21.707,D,2019-03-16 12:09:21.707
1814,"2",2018,S,Routine exam done on the 16th of August: PE & blood collection. Miles is in good body condition and apparent health.  Weight obtained on the 23rd of August.,N,CondRel,G,229,N,2018-08-23 00:00:00.000,221,N,2018-08-23 00:00:00.000,mcampbell,CIN,mcampbell,2018-08-26 10:32:03.757,D,2018-08-26 10:32:03.757
1814,"2",2019,S,Routine exam done on the 15th of August: PE & blood collection. Miles is in good body condition and apparent health.  ,N,Release,G,359,N,2019-08-15 00:00:00.000,254,N,2019-08-15 00:00:00.000,mcampbell,CIN,mcampbell,2019-08-22 07:58:53.270,D,2019-08-22 07:58:53.270
1821,"2",2016,G,Manatee still undergoing treatment for pneumothorax injury,A,CondNon,W,354,N,2016-08-17 00:00:00.000,257,N,2016-08-17 00:00:00.000,rball,LPZ,vedmonds,2016-09-19 13:40:24.510,D,2016-09-19 13:40:24.510
1823,"2",2016,G,Manatee still undergoing treatment for pneumothorax injury,A,CondNon,W,323,N,2016-08-23 00:00:00.000,243,N,2016-08-23 00:00:00.000,rball,LPZ,vedmonds,2016-09-19 13:41:57.210,D,2016-09-19 13:41:57.210
1834,"1",2017,S,"Juvenile, stable and growing, housed at Columbus Zoo",N,CondRel,G,98,N,2017-02-08 00:00:00.000,177,N,2017-02-08 00:00:00.000,rjunge,COL,rjunge,2017-02-16 10:07:43.247,D,2017-02-16 10:07:43.247
1834,"1",2018,S,"Juvenile, stable and growing, housed at Columbus Zoo",N,CondRel,G,208,N,2018-02-15 00:00:00.000,223,N,2018-02-15 00:00:00.000,rjunge,COL,rjunge,2018-02-27 07:26:07.697,D,2018-02-27 07:26:07.697
1834,"2",2018,S,"Juvenile, stable and growing, housed at Columbus Zoo",N,CondRel,W,240,N,2018-07-15 00:00:00.000,231,N,2018-07-15 00:00:00.000,rjunge,COL,rjunge,2018-07-13 06:30:56.327,D,2018-07-13 06:30:56.327
1835,"1",2017,S,"Juvenile, stable, growing well. Housed at Columbus Zoo",N,CondRel,G,94,N,2017-02-08 00:00:00.000,165,N,2017-02-08 00:00:00.000,rjunge,COL,rjunge,2017-02-16 10:10:20.227,D,2017-02-16 10:10:20.227
1835,"1",2018,S,"Juvenile, stable, growing well. Housed at Columbus Zoo",N,CondRel,G,226,N,2018-02-15 00:00:00.000,228,N,2018-02-15 00:00:00.000,rjunge,COL,rjunge,2018-02-27 07:28:00.833,D,2018-02-27 07:28:00.833
1835,"2",2018,S,"Juvenile, stable, growing well. Housed at Columbus Zoo.",N,CondRel,W,265,N,2018-07-19 00:00:00.000,236,N,2018-07-19 00:00:00.000,rjunge,COL,rjunge,2018-07-19 10:44:26.983,D,2018-07-19 10:44:26.983
1838,"1",2018,S,"Routine exam done on the 27th of March; PE, blood collected and weighed. ""Mathew"""" is in good body weight and apparent health.",N,CondRel,G,164,N,2018-03-22 00:00:00.000,201,N,2018-03-27 00:00:00.000,mcampbell,CIN,mcampbell,2018-04-08 17:25:27.103,D,2018-04-08 17:25:27.103
1838,"1",2019,S,Routine exam done on the 7th of March: PE & blood collection. Mathew is in good body condition and apparent health.  Weight obtained on the 14th of March.,N,CondRel,G,304,N,2019-03-14 00:00:00.000,240,N,2019-03-14 00:00:00.000,mcampbell,CIN,mcampbell,2019-03-16 12:03:42.993,D,2019-03-16 12:03:42.993
1838,"2",2018,S,Routine exam done on the 16th of August: PE & blood collection. Mathew is in good body condition and apparent health.  Weight obtained on the 23rd of August.,N,CondRel,G,218,N,2018-08-23 00:00:00.000,221,N,2018-08-23 00:00:00.000,mcampbell,CIN,mcampbell,2018-08-26 10:35:24.470,D,2018-08-26 10:35:24.470
1838,"2",2019,S,Routine exam done on the 15th of August: PE & blood collection. Mathew is in good body condition and apparent health.  ,N,Release,G,320,N,2019-08-15 00:00:00.000,245,N,2019-08-15 00:00:00.000,mcampbell,CIN,mcampbell,2019-08-22 08:04:46.627,D,2019-08-22 08:04:46.627
1868,"1",2019,S,in good behavioral and physical health,N,Release,W,296,N,2018-12-13 00:00:00.000,243,N,2018-12-13 00:00:00.000,dmurphy,SFM,vedmonds,2019-03-06 16:36:37.340,D,2019-03-06 16:36:37.340
1901,"1",2018,S,Healthy manatee boarding at Columbus Zoo.,N,Release,W,208,N,2018-02-15 00:00:00.000,205,N,2018-02-15 00:00:00.000,rjunge,COL,rjunge,2018-02-27 07:23:27.517,D,2018-02-27 07:23:27.517
1901,"2",2018,S,Healthy manatee boarding at Columbus Zoo.,N,Release,W,238,N,2018-07-19 00:00:00.000,231,N,2018-07-19 00:00:00.000,rjunge,COL,rjunge,2018-07-19 10:45:50.720,D,2018-07-19 10:45:50.720
1902,"2",2020,S,Routine exam on 20 August 2020. Clinically healthy and no current medical concerns.,N,CondRel,W,448,N,2020-08-20 00:00:00.000,257,N,2020-08-20 00:00:00.000,yjafarey,JAX,cmiller,2020-08-26 09:45:28.933,D,2020-08-26 09:45:28.933
1911,"1",2017,G,"cold stress condition improved, low appetite
BAR",N,CondRel,W,270,N,2017-03-23 00:00:00.000,270,N,2017-03-23 00:00:00.000,rball,HSSWP,tfowler,2017-04-25 12:49:43.623,D,2017-04-25 12:49:43.623
1920,"1",2019,G,This is a boat impact that has been a sinker and is still having buoyancy issues at 7-8 feet of water and is still being monitored. ,N,CondRel,W,392,N,2018-05-30 00:00:00.000,270,Y,2019-03-08 00:00:00.000,mrodriguez,MSQ,mrodriguez,2019-03-08 11:52:10.457,D,2019-03-08 11:52:10.457
1946,"2",2020,S,Routine exam on 20 August 2020. Clinically healthy and no current medical concerns.,N,CondRel,W,392,N,2020-08-20 00:00:00.000,256,N,2020-08-20 00:00:00.000,yjafarey,JAX,cmiller,2020-08-26 10:02:36.747,D,2020-08-26 10:02:36.747
1990,"1",2019,S,Healthy boat strike orphan growing until next winter.,N,Release,W,227,N,2019-03-06 00:00:00.000,218,N,2019-03-06 00:00:00.000,mrodriguez,MSQ,mrodriguez,2019-03-08 12:54:24.160,D,2019-03-08 12:54:24.160
1996,"1",2019,S,"Healthy calf doing well in Columbus, gaining weight.",N,Release,G,160,N,2019-01-23 00:00:00.000,190,N,2019-01-23 00:00:00.000,rjunge,COL,rjunge,2019-01-29 06:49:58.893,D,2019-01-29 06:49:58.893
1996,"2",2018,S,"Healthy calf doing well in Columbus, gaining weight.",N,Release,G,99,N,2018-06-28 00:00:00.000,188,N,2018-06-28 00:00:00.000,rjunge,COL,rjunge,2018-07-13 06:06:34.070,D,2018-07-13 06:06:34.070
1996,"2",2019,S,"Healthy calf doing well in Columbus, gaining weight.",N,Release,G,186,N,2019-07-17 00:00:00.000,231,N,2019-07-17 00:00:00.000,rjunge,COL,rjunge,2019-07-19 11:53:09.893,D,2019-07-19 11:53:09.893
1997,"1",2019,S,"Healthy calf, doing well and gaining weight",N,Release,W,208,N,2019-01-23 00:00:00.000,188,N,2019-01-23 00:00:00.000,rjunge,COL,rjunge,2019-01-29 06:51:12.410,D,2019-01-29 06:51:12.410
1997,"2",2018,S,"Healthy calf, doing well and gaining weight",N,Release,G,107,N,2018-06-28 00:00:00.000,178,N,2018-06-28 00:00:00.000,rjunge,COL,rjunge,2018-07-13 06:03:11.483,D,2018-07-13 06:03:11.483
1997,"2",2019,S,"Healthy calf, doing well and gaining weight",N,Release,W,254,N,2019-07-17 00:00:00.000,241,N,2019-07-17 00:00:00.000,rjunge,COL,rjunge,2019-07-19 11:48:50.673,D,2019-07-19 11:48:50.673
2003,"2",2019,S,"Routine exam on 25 June 2019. Clinically healthy, and no current medical concerns.",N,CondRel,W,338,N,2019-06-25 00:00:00.000,238,N,2019-06-25 00:00:00.000,mpersky,JAX,cmiller,2019-08-20 16:50:31.067,D,2019-08-20 16:50:31.067
2025,"1",2019,S,Routine exam done on the 7th of March: PE & blood collection. Daphne is in good body condition and apparent health.  Weight obtained on the 14th of March. CBC revealed a mild anemia; recheck blood work in one month.,A,CondRel,G,273,N,2019-03-14 00:00:00.000,236,N,2019-03-14 00:00:00.000,mcampbell,CIN,mcampbell,2019-03-16 12:21:45.197,D,2019-03-16 12:21:45.197
2025,"2",2018,S,Routine exam done on the 16th of August: PE & blood collection. Daphne is in good body condition and apparent health.  Weight obtained on the 23rd of August.,N,CondRel,G,174,N,2018-08-23 00:00:00.000,203,N,2018-08-23 00:00:00.000,mcampbell,CIN,mcampbell,2018-08-26 10:28:23.077,D,2018-08-26 10:28:23.077
2025,"2",2019,S,Daphne's mild anemia has persisted. We have followed up with additional blood work and diagnostic testing but are uncertain as to the cause.Decision made to transfer back to SeaWorld to enable further diagnostics/treatments. ,A,CondRel,W,290,N,2019-07-23 00:00:00.000,237,N,2019-07-23 00:00:00.000,mcampbell,CIN,mcampbell,2019-08-22 07:51:11.687,D,2019-08-22 07:51:11.687
2056,"1",2019,S,orphan growing ,X,CondRel,W,73,Y,2019-03-08 00:00:00.000,150,Y,2019-03-08 00:00:00.000,mrodriguez,MSQ,mrodriguez,2019-03-08 13:20:12.780,D,2019-03-08 13:20:12.780
2056,"1",2020,S,stable ,N,CondRel,W,227,N,2020-02-06 00:00:00.000,227,N,2020-02-06 00:00:00.000,rjunge,COL,rjunge,2020-02-10 06:05:51.370,D,2020-02-10 06:05:51.370
2056,"2",2019,S,stable ,N,CondRel,W,135,N,2019-07-18 00:00:00.000,193,N,2019-07-18 00:00:00.000,rjunge,COL,rjunge,2019-07-19 11:57:55.123,D,2019-07-19 11:57:55.123
2056,"2",2020,S,stable ,N,CondRel,W,298,N,2020-07-08 00:00:00.000,252,N,2020-07-08 00:00:00.000,rjunge,COL,rjunge,2020-07-10 04:54:18.943,D,2020-07-10 04:54:18.943
2072,"1",2019,C,Boat Strike pyothorax bouyancy issues,A,CondRel,W,400,Y,2019-03-08 00:00:00.000,288,N,2018-09-19 00:00:00.000,mrodriguez,MSQ,mrodriguez,2019-03-08 13:51:17.967,D,2019-03-08 13:51:17.967
2078,"2",2019,G,Manatee has on going buoyancy issues ,N,CondNon,,544,N,2019-07-09 00:00:00.000,294,N,2019-07-09 00:00:00.000,lsmith,LPZ,mlippincot,2019-08-11 11:13:01.310,D,2019-08-11 11:13:01.310
2079,"2",2019,S,Good physical and behavioral health - Needs to gain weight prior to winter release,N,CondRel,W,243,N,2019-08-07 00:00:00.000,217,N,2019-07-16 00:00:00.000,lsmith,LPZ,mlippincot,2019-08-11 11:15:51.333,D,2019-08-11 11:15:51.333
2080,"1",2019,S,"Tiny orphan growing, elevated SAA",A,CondRel,W,23,N,2019-01-08 00:00:00.000,103,N,2019-01-08 00:00:00.000,mrodriguez,MSQ,mrodriguez,2019-03-08 13:27:30.100,D,2019-03-08 13:27:30.100
2080,"1",2022,S,"Apparently healthy manatee, underwent rehabilitation and released on 16 Feb 2022.  ",N,Release,W,309,N,2022-01-20 00:00:00.000,240,N,2022-01-20 00:00:00.000,enolan,LVS,lmcduffie,2022-03-07 12:42:48.723,D,2022-03-07 12:42:48.723
2103,"1",2020,S,Routine exam done on the 12th of March 2020. PE & blood collection. Truffleshuffle is in good body condition and apparent health.,N,CondRel,G,218,N,2020-03-12 00:00:00.000,225,N,2020-03-12 00:00:00.000,mcampbell,CIN,mcampbell,2020-04-13 17:32:11.977,D,2020-04-13 17:32:11.977
2106,"1",2019,S,Boat Strike close to release,N,Release,W,145,Y,2019-03-08 00:00:00.000,220,N,2019-03-06 00:00:00.000,mrodriguez,MSQ,mrodriguez,2019-03-08 14:03:16.930,D,2019-03-08 14:03:16.930
2109,"1",2019,G,Cold stress orphan still recovering still has elevated SAA,A,CondRel,G,55,Y,2019-03-08 00:00:00.000,152,N,2019-02-08 00:00:00.000,mrodriguez,MSQ,mrodriguez,2019-03-08 13:33:00.650,D,2019-03-08 13:33:00.650
2109,"1",2020,S,stable,N,CondRel,W,173,N,2020-02-06 00:00:00.000,208,N,2020-02-06 00:00:00.000,rjunge,COL,rjunge,2020-02-10 06:08:02.880,D,2020-02-10 06:08:02.880
2109,"2",2019,S,stable,N,CondRel,G,111,N,2019-07-18 00:00:00.000,183,N,2019-07-18 00:00:00.000,rjunge,COL,rjunge,2019-07-19 11:55:00.550,D,2019-07-19 11:55:00.550
2109,"2",2020,S,stable,N,CondRel,W,215,N,2020-07-08 00:00:00.000,222,N,2020-07-08 00:00:00.000,rjunge,COL,rjunge,2020-07-10 04:55:20.963,D,2020-07-10 04:55:20.963
2112,"1",2019,G,Cold Stress recovering still has elevated SAA,A,CondRel,W,72,Y,2019-03-08 00:00:00.000,171,N,2019-02-15 00:00:00.000,mrodriguez,MSQ,mrodriguez,2019-03-08 13:39:29.107,D,2019-03-08 13:39:29.107
2113,"1",2019,G,Boat strike still recovering blood still abnormal.,A,CondRel,W,500,Y,2019-03-08 00:00:00.000,325,N,2019-02-09 00:00:00.000,mrodriguez,MSQ,mrodriguez,2019-03-08 13:46:33.360,D,2019-03-08 13:46:33.360
2122,"2",2019,S,"Routine exam on 25 June 2019. Clinically healthy, and no current medical concerns.",N,CondRel,G,170,N,2019-06-25 00:00:00.000,190,N,2019-06-25 00:00:00.000,mpersky,JAX,cmiller,2019-08-20 16:52:55.480,D,2019-08-20 16:52:55.480
2132,"1",2020,S,Medically cleared for release ,N,Release,W,370,N,2019-11-18 00:00:00.000,266,N,2019-11-18 00:00:00.000,lsmith,LPZ,mlippincot,2020-01-09 08:40:16.957,D,2020-01-09 08:40:16.957
2132,"2",2019,C,Still undergoing treatment ,A,CondNon,,286,N,2019-08-01 00:00:00.000,275,N,2019-05-08 00:00:00.000,lsmith,LPZ,mlippincot,2019-08-11 11:25:49.550,D,2019-08-11 11:25:49.550
2133,"1",2020,S,Medically cleared for release ,N,Release,W,177,N,2019-11-18 00:00:00.000,202,N,2019-11-18 00:00:00.000,lsmith,LPZ,mlippincot,2020-01-09 08:41:33.760,D,2020-01-09 08:41:33.760
2133,"2",2019,S,Good physical and behavioral health.  Calf of injured mom,N,CondNon,,138,N,2019-08-01 00:00:00.000,191,N,2019-08-01 00:00:00.000,lsmith,LPZ,mlippincot,2019-08-11 11:21:21.123,D,2019-08-11 11:21:21.123
2158,"2",2019,G,Still under observation and treatment due to lung injury,N,CondNon,,195,N,2019-08-07 00:00:00.000,212,N,2019-08-01 00:00:00.000,lsmith,LPZ,mlippincot,2019-08-11 11:23:50.633,D,2019-08-11 11:23:50.633
2166,"2",2019,S,"8/9: Buoyancy issues appear to be resolving, and suspected to be secondary to severe gastrointestinal disease and not respiratory in origin. 8/5: WBC count WNL, with stress leukogram present suggesting inflammation/infection.",A,CondRel,W,511,N,2019-08-06 00:00:00.000,313,N,2019-08-06 00:00:00.000,mpersky,JAX,cmiller,2019-08-20 17:03:58.537,D,2019-08-20 17:03:58.537
2168,"1",2022,S,"Routine 6 month required exam. Alby is in excellent body condition and health.  No issues of concern. Blood drawn, weighed and measurement taken.",N,CondRel,G,311,N,2022-03-01 00:00:00.000,235,N,2022-03-01 00:00:00.000,mcampbell,CIN,mcampbell,2022-03-10 15:26:53.460,D,2022-03-10 15:26:53.460
2168,"2",2021,S,"Routine 6 month required exam.  Alby is in excellent body condition and health.  No issues of concern. Blood drawn, weighed and measurements taken.",N,CondRel,G,234,N,2021-08-24 00:00:00.000,222,N,2021-08-24 00:00:00.000,mcampbell,CIN,mcampbell,2021-08-30 17:23:46.100,D,2021-08-30 17:23:46.100
2168,"2",2022,S,Appears healthy with no medical issues at this time. ,N,CondRel,W,746,N,2022-07-28 00:00:00.000,251,N,2022-07-28 00:00:00.000,jnollman,CIN,jnollman,2022-08-14 09:55:06.860,D,2022-08-14 09:55:06.860
3169,"2",2023,G,dehydrated and malnourished,A,Release,W,270,N,2023-09-15 00:00:00.000,252,N,2023-09-15 00:00:00.000,creid,SWF,lbraso,2023-09-17 10:52:17.947,D,2023-09-17 10:52:17.947
3181,"1",2020,S,Medically cleared for release ,N,Release,W,261,N,2019-12-13 00:00:00.000,225,N,2019-10-15 00:00:00.000,lsmith,LPZ,mlippincot,2020-01-09 08:43:05.770,D,2020-01-09 08:43:05.770
3199,"1",2022,S,"Routine 6 month required exam. Alby is in excellent body condition and health.  No issues of concern. Blood drawn, weighed and measurement taken.",N,CondRel,G,265,N,2022-03-01 00:00:00.000,230,Y,2022-03-01 00:00:00.000,mcampbell,CIN,mcampbell,2022-03-10 15:29:18.130,D,2022-03-10 15:29:18.130
3199,"2",2021,S,"Routine 6 month required exam.  Manhattan is in excellent body condition and health.  No issues of concern. Blood drawn, weighed and measurements taken.",N,CondRel,G,225,N,2021-08-24 00:00:00.000,220,N,2021-08-24 00:00:00.000,mcampbell,CIN,mcampbell,2021-08-30 17:26:37.893,D,2021-08-30 17:26:37.893
3199,"2",2022,S,Appears healthy with no medical issues at this time,N,CondRel,W,609,N,2022-07-28 00:00:00.000,232,N,2022-07-28 00:00:00.000,jnollman,CIN,jnollman,2022-08-14 09:56:17.510,D,2022-08-14 09:56:17.510
3204,"1",2020,S,Good physical and behavioral health. ,N,CondRel,G,116,N,2020-03-13 00:00:00.000,171,N,2020-03-13 00:00:00.000,lsmith,LPZ,mlippincot,2020-04-15 14:01:01.463,D,2020-04-15 14:01:01.463
3204,"2",2020,S,"Watching abnormal blood values, will recheck in a month.  Still needs to gain weight for winter release.  May not make weight this year.  ",A,CondNon,G,166,N,2020-08-12 00:00:00.000,194,N,2020-08-12 00:00:00.000,lsmith,LPZ,mlippincot,2020-08-21 10:32:18.823,D,2020-08-21 10:32:18.823
3205,"1",2020,S,Good physical and behavioral health. ,N,CondRel,W,181,N,2020-03-13 00:00:00.000,209,N,2020-03-13 00:00:00.000,lsmith,LPZ,mlippincot,2020-04-20 11:03:01.683,D,2020-04-20 11:03:01.683
3205,"2",2020,S,Good physical and behavioral health.   Still needs to gain weight for winter release. ,N,CondRel,W,252,N,2020-08-11 00:00:00.000,231,N,2020-08-11 00:00:00.000,lsmith,LPZ,mlippincot,2020-08-21 10:16:16.630,D,2020-08-21 10:16:16.630
3209,"1",2021,S,Stable,N,CondRel,G,185,N,2021-06-23 00:00:00.000,213,N,2021-06-23 00:00:00.000,rjunge,COL,rjunge,2021-06-29 10:31:15.247,D,2021-06-29 10:31:15.247
3209,"1",2022,S,Stable,N,CondRel,W,270,N,2022-02-08 00:00:00.000,239,N,2022-02-08 00:00:00.000,rjunge,COL,rjunge,2022-02-18 11:03:14.647,D,2022-02-18 11:03:14.647
3209,"1",2023,S,"Rescued November 2019, calf of rescued mother. Medically cleared for release February 2023. Recent blood work and physical examination (26Jan23) within normal limits.  Released on 13 Feb 2023.",N,Release,W,341,N,2023-01-26 00:00:00.000,239,N,2023-01-26 00:00:00.000,enolan,LVS,lmcduffie,2023-02-27 09:31:45.937,D,2023-02-27 09:31:45.937
3209,"2",2021,S,Stable,N,CondRel,G,185,N,2021-06-23 00:00:00.000,213,N,2021-06-23 00:00:00.000,rjunge,COL,rjunge,2021-12-22 12:28:09.987,D,2021-12-22 12:28:09.987
3209,"2",2022,S,healthy,N,CondRel,W,290,N,2022-08-04 00:00:00.000,264,N,2022-08-04 00:00:00.000,rjunge,COL,rjunge,2022-08-25 03:46:50.770,D,2022-08-25 03:46:50.770
3213,"1",2020,S,Good physical and behavioral health.  Still on bottle feedings. ,N,CondNon,G,111,N,2020-04-07 00:00:00.000,161,N,2020-03-13 00:00:00.000,lsmith,LPZ,mlippincot,2020-04-20 11:06:18.820,D,2020-04-20 11:06:18.820
3213,"1",2021,S,Good physical and behavioral health.  Needs to gain weight for release. ,N,CondRel,G,236,N,2021-03-24 00:00:00.000,214,N,2021-03-24 00:00:00.000,lsmith,LPZ,mlippincot,2021-04-11 11:10:57.290,D,2021-04-11 11:10:57.290
3213,"2",2020,S,Good physical and behavioral health.  Needs to gain weight for release. ,N,CondNon,G,152,N,2020-08-12 00:00:00.000,190,N,2020-08-12 00:00:00.000,lsmith,LPZ,mlippincot,2020-08-21 10:47:29.823,D,2020-08-21 10:47:29.823
3213,"2",2021,S,Good physical and behavioral health.  Needs to gain weight for release. ,N,CondRel,G,254,N,2021-09-15 00:00:00.000,228,N,2021-09-15 00:00:00.000,mnau,LPZ,mlippincot,2021-10-21 08:09:06.360,D,2021-10-21 08:09:06.360
3214,"1",2020,S,Good physical and behavioral health ,N,CondNon,W,172,N,2020-03-27 00:00:00.000,210,N,2020-03-27 00:00:00.000,lsmith,LPZ,mlippincot,2020-04-20 11:10:00.787,D,2020-04-20 11:10:00.787
3214,"2",2020,S,Good physical and behavioral health.  Still needs to gain weight for winter.  ,N,CondRel,W,213,N,2020-07-29 00:00:00.000,215,N,2020-07-29 00:00:00.000,lsmith,LPZ,mlippincot,2020-08-21 10:25:07.883,D,2020-08-21 10:25:07.883
3234,"1",2020,S,Good physical and behavioral health,N,CondNon,G,154,N,2020-03-27 00:00:00.000,198,N,2020-03-27 00:00:00.000,lsmith,LPZ,mlippincot,2020-04-20 11:14:42.477,D,2020-04-20 11:14:42.477
3234,"2",2020,S,Good physical and behavioral health.  Still needs to gain for winter release ,N,CondRel,W,202,N,2020-08-04 00:00:00.000,216,N,2020-08-04 00:00:00.000,lsmith,LPZ,mlippincot,2020-08-21 10:12:52.820,D,2020-08-21 10:12:52.820
3238,"1",2020,S,Still monitoring animal due to mild anemia.  ,A,CondNon,W,222,N,2020-03-26 00:00:00.000,217,N,2020-03-26 00:00:00.000,lsmith,LPZ,mlippincot,2020-05-05 08:43:02.450,D,2020-05-05 08:43:02.450
3238,"2",2020,S,Good physical and behavioral health.,N,Release,W,283,N,2020-08-12 00:00:00.000,235,N,2020-08-12 00:00:00.000,lsmith,LPZ,mlippincot,2020-08-21 10:18:19.380,D,2020-08-21 10:18:19.380
3249,"1",2020,S,"Stable bloodwork, mild anemia at this time but monitoring for improvement as she gains condition",A,CondNon,G,127,N,2020-03-31 00:00:00.000,199,N,2020-04-29 00:00:00.000,lsmith,LPZ,mlippincot,2020-05-05 08:44:59.497,D,2020-05-05 08:44:59.497
3249,"2",2020,S,"Stable bloodwork, mild anemia continues ",A,CondNon,G,193,N,2020-08-12 00:00:00.000,216,N,2020-08-12 00:00:00.000,lsmith,LPZ,mlippincot,2020-08-21 12:46:42.173,D,2020-08-21 12:46:42.173
3261,"1",2020,S,Good physical and behavioral health ,N,Release,W,410,N,2020-04-14 00:00:00.000,275,N,2020-03-06 00:00:00.000,lsmith,LPZ,mlippincot,2020-04-22 11:34:59.023,D,2020-04-22 11:34:59.023
3262,"1",2020,S,blood work continues to improve-Inflammation significantly improved and normalizing. Protein levels improving as well as animal’s wounds heal and gains condition.,A,CondNon,G,113,N,2020-04-07 00:00:00.000,189,N,2020-03-09 00:00:00.000,lsmith,LPZ,mlippincot,2020-05-05 08:46:40.207,D,2020-05-05 08:46:40.207
3262,"1",2021,S,Good physical and behavioral health.  Still needs to gain weight for winter.  ,N,CondNon,G,243,N,2021-04-07 00:00:00.000,222,N,2021-04-07 00:00:00.000,lsmith,LPZ,mlippincot,2021-04-11 11:15:20.027,D,2021-04-11 11:15:20.027
3262,"2",2020,S,Good physical and behavioral health.  Still needs to gain weight for winter.  ,N,CondNon,G,166,N,2020-07-28 00:00:00.000,195,N,2020-07-28 00:00:00.000,lsmith,LPZ,mlippincot,2020-08-21 10:33:44.133,D,2020-08-21 10:33:44.133
3262,"2",2021,S,Normal manatee with minor boat strike injury and low body condition. Continue to support this animal until able to release.    ,N,CondRel,W,278,N,2021-08-12 00:00:00.000,236,N,2021-08-13 00:00:00.000,enolan,LVS,lmcduffie,2021-08-17 13:30:55.740,D,2021-08-17 13:30:55.740
3279,"2",2023,S,normal,N,Release,W,443,N,2023-05-05 00:00:00.000,274,N,2023-08-24 00:00:00.000,creid,SWF,lbraso,2023-09-17 10:55:29.427,D,2023-09-17 10:55:29.427
3284,"1",2021,S,stable,N,CondRel,G,121,N,2021-06-23 00:00:00.000,194,N,2021-06-23 00:00:00.000,rjunge,COL,rjunge,2021-06-29 10:32:15.877,D,2021-06-29 10:32:15.877
3284,"1",2022,S,stable,N,CondRel,W,211,N,2022-02-15 00:00:00.000,229,N,2022-02-15 00:00:00.000,rjunge,COL,rjunge,2022-02-18 11:07:01.320,D,2022-02-18 11:07:01.320
3284,"1",2023,S,Physical exam within normal limits,N,CondRel,W,300,N,2023-02-14 00:00:00.000,262,N,2023-02-14 00:00:00.000,rjunge,COL,rjunge,2023-02-15 08:30:36.473,D,2023-02-15 08:30:36.473
3284,"2",2021,S,stable,N,CondRel,G,121,N,2021-06-23 00:00:00.000,193,N,2021-06-23 00:00:00.000,rjunge,COL,rjunge,2021-12-22 12:30:22.830,D,2021-12-22 12:30:22.830
3284,"2",2022,S,healthy,N,CondRel,G,210,N,2022-02-15 00:00:00.000,228,N,2022-02-15 00:00:00.000,rjunge,COL,rjunge,2022-08-25 03:54:59.457,D,2022-08-25 03:54:59.457
3284,"2",2023,S,No current medical concerns,N,CondRel,W,364,N,2023-07-26 00:00:00.000,274,N,2023-07-26 00:00:00.000,kseeley,COL,kseeley,2023-08-01 18:21:13.560,D,2023-08-01 18:21:13.560
3295,"2",2023,S,normal,N,CondNon,,435,N,2023-09-06 00:00:00.000,298,N,2022-09-08 00:00:00.000,creid,SWF,lbraso,2023-09-17 10:58:01.767,D,2023-09-17 10:58:01.767
3296,"2",2020,S,Good physical and behavioral health.  ,N,Release,W,200,N,2020-08-11 00:00:00.000,218,N,2020-08-11 00:00:00.000,lsmith,LPZ,mlippincot,2020-08-21 10:14:22.910,D,2020-08-21 10:14:22.910
3305,"1",2021,S,Still on bottles.  Good physical and behavioral health.,N,CondNon,G,133,N,2021-04-07 00:00:00.000,183,N,2021-04-07 00:00:00.000,lsmith,LPZ,mlippincot,2021-04-11 11:19:06.970,D,2021-04-11 11:19:06.970
