"MLog","TagType","DateApplied","TagId","Info","Event","EventDate","CreateBy","CreateDate","UpdateBy","UpdateDate"
3377,Pit-L,2021-03-27 00:00:00.000,"0007CE89E7",,"",1900-01-01 00:00:00.000,mlippincot,2021-04-12 06:41:33.023,ngordon,2021-04-29 14:35:34.923
3377,Pit-R,2021-03-27 00:00:00.000,"0007F5C164",,"",,ngordon,2021-04-29 15:27:30.983,D,2021-04-29 15:27:30.983
3378,Pit-L,2021-07-09 00:00:00.000,"0007CED821",,"",,mlippincot,2021-08-22 13:35:22.107,D,2021-08-22 13:35:22.107
3378,Pit-R,2021-07-09 00:00:00.000,"0007F5C083",,"",,mlippincot,2021-08-22 13:34:32.527,D,2021-08-22 13:34:32.527
4377,Pit-L,2021-01-28 00:00:00.000,"0007AC862F",,"",,cmiller,2021-02-01 10:04:52.120,D,2021-02-01 10:04:52.120
4377,Pit-R,2021-01-28 00:00:00.000,"00079A8998",,"",,cmiller,2021-02-01 10:03:55.233,D,2021-02-01 10:03:55.233
4377,Satellite,2021-02-16 00:00:00.000,"123304",,"",,cmiller,2021-02-22 16:40:54.053,D,2021-02-22 16:40:54.053
4378,Pit-L,2021-10-19 00:00:00.000,"0007F5C5DC",,"",,mlippincot,2021-10-22 09:56:28.637,D,2021-10-22 09:56:28.637
4378,Pit-R,2021-10-19 00:00:00.000,"0007F5D241",,"",,mlippincot,2021-10-22 09:54:58.767,D,2021-10-22 09:54:58.767
4379,Pit-L,2022-12-09 00:00:00.000,"0008056CC3",applied at health assessment at The Bishop (SFM),"",,vedmonds,2023-06-13 09:36:04.267,D,2023-06-13 09:36:04.267
4379,Pit-R,2022-12-09 00:00:00.000,"0008057BD6",applied during health assessment at The Bishop,"",,vedmonds,2023-06-13 09:38:35.923,D,2023-06-13 09:38:35.923
5378,Pit-L,2021-06-01 00:00:00.000,"0007CE92B6",Trovan transponder placed in left shoulder.,"",,lmcduffie,2021-06-02 11:36:04.980,D,2021-06-02 11:36:04.980
5378,Pit-R,2021-06-01 00:00:00.000,"0007F5BA47",Trovan transponder placed in right shoulder.,"",,lmcduffie,2021-06-02 11:36:39.037,D,2021-06-02 11:36:39.037
5379,FB,2023-10-27 00:00:00.000,A,,"",,lbraso,2023-10-29 06:18:24.643,D,2023-10-29 06:18:24.643
5379,Pit-L,2021-05-21 00:00:00.000,"00079D56EE",,"",,lbraso,2021-05-31 06:55:26.010,D,2021-05-31 06:55:26.010
5379,Pit-R,2021-05-21 00:00:00.000,"0007AC4D06",,"",,lbraso,2021-05-31 06:56:06.820,D,2021-05-31 06:56:06.820
5381,FB,2022-11-12 00:00:00.000,"70",,"",,lbraso,2022-12-26 05:08:23.410,D,2022-12-26 05:08:23.410
5381,Pit-L,2021-03-16 00:00:00.000,"0007F5C427",,"",,lbraso,2021-03-16 10:41:59.723,D,2021-03-16 10:41:59.723
5381,Pit-R,2021-03-16 00:00:00.000,"0007CED82A",,"",,lbraso,2021-03-16 10:42:34.447,D,2021-03-16 10:42:34.447
5382,Pit-L,2021-02-17 00:00:00.000,"0007BBF0BA",,Release,2021-02-17 00:00:00.000,jheyde,2021-02-21 14:20:11.487,D,2021-02-21 14:20:11.487
5382,Pit-R,2021-02-17 00:00:00.000,"0007F5CBB6",,Release,2021-02-17 00:00:00.000,jheyde,2021-02-21 14:20:42.483,D,2021-02-21 14:20:42.483
5383,Pit-L,2021-11-10 00:00:00.000,"0007F5C515",,Release,2022-01-18 00:00:00.000,jheyde,2022-01-20 15:14:24.243,D,2022-01-20 15:14:24.243
5383,Pit-R,2021-11-10 00:00:00.000,"0007F5D273",,Release,2022-01-18 00:00:00.000,jheyde,2022-01-20 15:13:46.300,D,2022-01-20 15:13:46.300
5383,Satellite,2022-01-18 00:00:00.000,"37043",CMARI applied belt and buoy at release,Release,2022-01-18 00:00:00.000,jheyde,2022-01-24 08:16:35.760,D,2022-01-24 08:16:35.760
5385,Pit-L,2021-03-08 00:00:00.000,"0007F5C190",,"",,lbraso,2021-03-08 11:23:57.677,D,2021-03-08 11:23:57.677
5385,Pit-R,2021-03-08 00:00:00.000,"0007CED831",,"",,lbraso,2021-03-08 11:24:34.653,D,2021-03-08 11:24:34.653
5390,Pit-L,2021-03-16 00:00:00.000,"0007F5BABB",,"",,lbraso,2021-03-16 10:46:52.403,D,2021-03-16 10:46:52.403
5390,Pit-R,2021-03-16 00:00:00.000,"0007CEB5F4",,"",,lbraso,2021-03-16 10:47:41.590,D,2021-03-16 10:47:41.590
5391,Pit-L,2021-03-16 00:00:00.000,"0007F5BB37",,"",,lbraso,2021-03-16 10:50:17.323,D,2021-03-16 10:50:17.323
5391,Pit-R,2021-03-16 00:00:00.000,"0007F5D416",,"",,lbraso,2021-03-16 10:51:24.357,D,2021-03-16 10:51:24.357
5392,Pit-L,2022-12-20 00:00:00.000,"0008055CA3",,"",,mlippincot,2023-06-30 11:01:49.023,D,2023-06-30 11:01:49.023
5392,Pit-R,2022-12-20 00:00:00.000,"0008056C69",,"",,mlippincot,2023-06-30 11:02:15.570,D,2023-06-30 11:02:15.570
5393,Pit-L,2022-01-25 00:00:00.000,"0007F5B8FA",,"",,mlippincot,2024-01-18 10:34:09.713,D,2024-01-18 10:34:09.713
5393,Pit-R,2022-01-25 00:00:00.000,"0007CE8CFD",,"",,mlippincot,2024-01-18 10:34:40.210,D,2024-01-18 10:34:40.210
5394,Pit-L,2021-04-22 00:00:00.000,"000671E528",Trovan,"",,lmcduffie,2021-05-29 10:30:04.347,D,2021-05-29 10:30:04.347
5394,Pit-R,2021-04-22 00:00:00.000,"000671FC9F",Trovan,"",,lmcduffie,2021-05-29 10:29:25.363,D,2021-05-29 10:29:25.363
5395,Pit-L,2022-01-04 00:00:00.000,"0007CE94F1","0007F5BD77 was not reading so SeaWorld added another left PIT tag prior to release.","",1900-01-01 00:00:00.000,lbraso,2021-05-12 11:17:08.687,ngordon,2022-01-04 13:04:48.613
5395,Pit-R,2021-05-06 00:00:00.000,"0007F5D438",,"",,lbraso,2021-05-12 11:17:48.537,D,2021-05-12 11:17:48.537
6394,Pit-L,2021-04-09 00:00:00.000,"0007F5BBC0",,"",,mlippincot,2021-04-14 07:01:20.273,D,2021-04-14 07:01:20.273
6394,Pit-R,2021-04-09 00:00:00.000,"0007F5C5BB",,"",,mlippincot,2021-04-14 07:02:05.397,D,2021-04-14 07:02:05.397
6397,Pit-L,2021-03-03 00:00:00.000,"0007F5B829",,"",,lbraso,2021-03-07 05:54:58.447,D,2021-03-07 05:54:58.447
6397,Pit-R,2021-03-03 00:00:00.000,"0007B84CB9",,"",,lbraso,2021-03-07 05:55:38.887,D,2021-03-07 05:55:38.887
6398,Pit-L,2021-05-11 00:00:00.000,"0007CE910B",,Release,2021-05-11 00:00:00.000,jheyde,2021-05-12 10:27:16.863,D,2021-05-12 10:27:16.863
6398,Pit-R,2021-05-11 00:00:00.000,"0007CED8A1",,Release,2021-05-11 00:00:00.000,jheyde,2021-05-12 10:27:41.937,D,2021-05-12 10:27:41.937
6399,Pit-L,2021-05-11 00:00:00.000,"0007F5CFDC",,Release,2021-05-11 00:00:00.000,jheyde,2021-05-12 10:31:26.153,D,2021-05-12 10:31:26.153
6399,Pit-R,2021-05-11 00:00:00.000,"0007F5C6A2",,Release,2021-05-11 00:00:00.000,jheyde,2021-05-12 10:31:57.987,D,2021-05-12 10:31:57.987
6400,Pit-L,2022-02-10 00:00:00.000,"0007F5D27A",,Release,2022-02-10 00:00:00.000,jheyde,2022-02-13 09:39:09.350,D,2022-02-13 09:39:09.350
6400,Pit-R,2022-02-10 00:00:00.000,"0007CE89E2",,Release,2022-02-10 00:00:00.000,jheyde,2022-02-13 09:39:50.093,D,2022-02-13 09:39:50.093
6400,Satellite,2022-02-10 00:00:00.000,"200528",Belt and Satellite buoy applied by CMARI,Release,2022-02-10 00:00:00.000,jheyde,2022-02-16 13:35:36.327,D,2022-02-16 13:35:36.327
6401,Pit-L,2021-11-10 00:00:00.000,"0007CED9DB",,Release,2022-01-12 00:00:00.000,jheyde,2022-01-20 15:06:36.340,D,2022-01-20 15:06:36.340
6401,Pit-R,2021-11-10 00:00:00.000,"0007F5C3CC",,Release,2022-01-12 00:00:00.000,jheyde,2022-01-20 15:07:14.540,D,2022-01-20 15:07:14.540
6402,Pit-L,2022-01-19 00:00:00.000,"0007F5COAD",,"",,mlippincot,2022-01-26 12:45:37.483,D,2022-01-26 12:45:37.483
6402,Pit-R,2022-01-19 00:00:00.000,"0007CEDEB3",,"",,mlippincot,2022-01-26 12:46:34.317,D,2022-01-26 12:46:34.317
6404,Pit-L,2021-08-23 00:00:00.000,"0007CED697",,"",,lbraso,2021-08-24 08:05:52.480,D,2021-08-24 08:05:52.480
6404,Pit-R,2021-08-23 00:00:00.000,"0007F5C231",,"",,lbraso,2021-08-24 08:06:34.790,D,2021-08-24 08:06:34.790
6405,Pit-L,2021-07-21 00:00:00.000,"0007F5C0BA",,"",,BGoodrum,2021-11-12 13:41:41.227,D,2021-11-12 13:41:41.227
6405,Pit-R,2021-07-21 00:00:00.000,"0007F5C5E9",,"",,BGoodrum,2021-11-12 13:41:07.947,D,2021-11-12 13:41:07.947
6406,Pit-L,2023-01-30 00:00:00.000,"0007CED86C",,"",,cmiller,2023-01-30 12:21:59.427,D,2023-01-30 12:21:59.427
6406,Pit-R,2023-01-30 00:00:00.000,"0007F5D25D",,"",,cmiller,2023-01-30 12:20:47.500,D,2023-01-30 12:20:47.500
6407,Pit-L,2022-01-18 00:00:00.000,"0007CE92BF",,"",,mlippincot,2022-01-26 12:48:14.343,D,2022-01-26 12:48:14.343
6407,Pit-R,2022-01-18 00:00:00.000,"0007F5C6A0",,"",,mlippincot,2022-01-26 12:47:52.383,D,2022-01-26 12:47:52.383
6409,Pit-L,2021-05-21 00:00:00.000,"0007AC21A0",,"",,lbraso,2021-05-31 06:42:16.427,D,2021-05-31 06:42:16.427
6409,Pit-R,2021-05-21 00:00:00.000,"0007AC554B",,"",,lbraso,2021-05-31 06:42:55.460,D,2021-05-31 06:42:55.460
6410,Pit-L,2021-04-16 00:00:00.000,"0007F5D5C4",,"",,lbraso,2021-04-19 07:47:55.510,D,2021-04-19 07:47:55.510
6410,Pit-R,2021-04-16 00:00:00.000,"0007F5BE04",,"",,lbraso,2021-04-19 07:48:33.407,D,2021-04-19 07:48:33.407
6412,Pit-L,2021-05-06 00:00:00.000,"0007F5C155",,"",,lbraso,2021-05-12 11:20:15.810,D,2021-05-12 11:20:15.810
6412,Pit-L,2021-07-20 00:00:00.000,"0007F5D4A7",ORGINAL TAG NOT DETECTED ,"",,lbraso,2021-07-21 09:03:14.427,D,2021-07-21 09:03:14.427
6412,Pit-R,2021-05-06 00:00:00.000,"0007CECFD6",,"",,lbraso,2021-05-12 11:20:56.150,D,2021-05-12 11:20:56.150
6412,Pit-R,2021-07-20 00:00:00.000,"0007F5C562",ORININAL TAG NOT DETECTED,"",,lbraso,2021-07-21 09:04:13.807,D,2021-07-21 09:04:13.807
6415,FB,2022-10-27 00:00:00.000,J5,Applied between shoulder blades and lower back,Release,2023-02-13 00:00:00.000,jheyde,2023-02-14 08:57:34.410,D,2023-02-14 08:57:34.410
6415,Pit-L,2022-06-14 00:00:00.000,"0007F5D065",,Release,2023-02-13 00:00:00.000,jheyde,2023-02-14 08:58:48.660,D,2023-02-14 08:58:48.660
6415,Pit-R,2022-06-14 00:00:00.000,"0007F5C019",,Release,2023-02-13 00:00:00.000,jheyde,2023-02-14 08:59:25.080,D,2023-02-14 08:59:25.080
6417,Pit-L,2022-02-10 00:00:00.000,"0007F5B81C",,Release,2022-02-10 00:00:00.000,jheyde,2022-02-13 09:48:37.453,D,2022-02-13 09:48:37.453
6417,Pit-R,2022-02-10 00:00:00.000,"0007F5D36F",,Release,2022-02-10 00:00:00.000,jheyde,2022-02-13 09:49:13.843,D,2022-02-13 09:49:13.843
6417,Satellite,2022-02-10 00:00:00.000,"177773",Belt w/ satellite buoy applied at release by CMARI,Release,2022-02-10 00:00:00.000,jheyde,2022-02-16 13:34:44.043,D,2022-02-16 13:34:44.043
6418,Pit-L,2022-02-16 00:00:00.000,"0007CED0D1",n/a,Release,2022-02-16 00:00:00.000,jheyde,2022-03-08 10:53:21.483,D,2022-03-08 10:53:21.483
6418,Pit-R,2022-02-16 00:00:00.000,"0007F5CF49",n/a,Release,2022-02-16 00:00:00.000,jheyde,2022-03-08 10:54:02.260,D,2022-03-08 10:54:02.260
6419,Pit-L,2021-08-17 00:00:00.000,"0007F5C3ED",,Release,2021-09-22 00:00:00.000,jheyde,2021-09-27 14:57:22.763,D,2021-09-27 14:57:22.763
6419,Pit-R,2021-08-17 00:00:00.000,"0007F5C4C0",,Release,2021-09-22 00:00:00.000,jheyde,2021-09-27 14:58:00.550,D,2021-09-27 14:58:00.550
6420,FB,2022-10-27 00:00:00.000,Y1,"1 brand applied in between shoulder blades only",Release,2023-01-24 00:00:00.000,jheyde,2023-01-24 10:12:06.373,D,2023-01-24 10:12:06.373
6420,Pit-L,2022-06-14 00:00:00.000,"0007F5C00F",,Release,2023-01-24 00:00:00.000,jheyde,2023-01-24 10:13:04.267,D,2023-01-24 10:13:04.267
6420,Pit-R,2022-06-14 00:00:00.000,"0007F5BDB8",,Release,2023-01-24 00:00:00.000,jheyde,2023-01-24 10:13:42.730,D,2023-01-24 10:13:42.730
6422,Pit-L,2021-05-06 00:00:00.000,"0007CE90F4",,"",,lbraso,2021-05-12 11:23:43.070,D,2021-05-12 11:23:43.070
6422,Pit-R,2021-05-06 00:00:00.000,"0007F5D364",,"",,lbraso,2021-05-12 11:24:25.577,D,2021-05-12 11:24:25.577
6423,Pit-L,2021-05-06 00:00:00.000,"0007F5BFCB",,"",,lbraso,2021-05-12 11:25:35.243,D,2021-05-12 11:25:35.243
6423,Pit-R,2021-05-06 00:00:00.000,"0007F5BC87",,"",,lbraso,2021-05-12 11:26:14.530,D,2021-05-12 11:26:14.530
6424,Pit-L,2021-06-24 00:00:00.000,"000783E309",,"",,cmiller,2021-07-14 11:16:46.210,D,2021-07-14 11:16:46.210
6424,Pit-R,2021-06-24 00:00:00.000,"00079D5C61",,"",,cmiller,2021-07-14 11:11:59.987,D,2021-07-14 11:11:59.987
7424,Pit-L,2021-05-26 00:00:00.000,"0007CE8B0B",by Lauren Smith DVM,"",,ngordon,2021-06-25 15:47:42.057,D,2021-06-25 15:47:42.057
7424,Pit-R,2021-05-26 00:00:00.000,"0007F5D013",By Lauren Smith DVM ,"",,ngordon,2021-06-25 15:46:11.773,D,2021-06-25 15:46:11.773
7427,Pit-L,2021-08-17 00:00:00.000,"0007CE91A7",,Release,2021-09-22 00:00:00.000,jheyde,2021-09-27 15:06:10.460,D,2021-09-27 15:06:10.460
7427,Pit-R,2021-08-17 00:00:00.000,"0007CECEDF",,Release,2021-09-22 00:00:00.000,jheyde,2021-09-27 15:06:36.807,D,2021-09-27 15:06:36.807
7428,FB,2023-11-15 00:00:00.000,E0,,"",,mlippincot,2024-02-19 12:55:57.513,D,2024-02-19 12:55:57.513
7428,Pit-L,2022-10-31 00:00:00.000,"0008055F0C",,"",,jvaccaro,2023-10-31 07:38:14.383,D,2023-10-31 07:38:14.383
7428,Pit-R,2022-10-31 00:00:00.000,"0008055B25",,"",,jvaccaro,2023-10-31 07:41:18.650,D,2023-10-31 07:41:18.650
7431,FB,2023-10-15 00:00:00.000,A1,,"",,lbraso,2023-10-29 06:20:18.290,D,2023-10-29 06:20:18.290
7431,Pit-L,2021-12-10 00:00:00.000,"0007F5D2BB",,"",,lbraso,2021-12-13 12:24:00.960,D,2021-12-13 12:24:00.960
7431,Pit-R,2021-12-10 00:00:00.000,"0007AC5ADC",,"",,lbraso,2021-12-13 12:24:44.647,D,2021-12-13 12:24:44.647
7432,FB,2022-11-10 00:00:00.000,"98",,"",,lbraso,2022-12-26 05:05:52.347,D,2022-12-26 05:05:52.347
7432,Pit-L,2021-05-21 00:00:00.000,"0007F5BF45",,"",,lbraso,2021-05-31 06:48:29.013,D,2021-05-31 06:48:29.013
7432,Pit-R,2021-05-21 00:00:00.000,"0007D0A0AA",,"",,lbraso,2021-05-31 06:49:13.863,D,2021-05-31 06:49:13.863
7433,Pit-L,2021-06-24 00:00:00.000,"00079D5AF6",,"",,cmiller,2021-07-14 11:07:26.600,D,2021-07-14 11:07:26.600
7433,Pit-R,2021-06-24 00:00:00.000,"000783F186",,"",,cmiller,2021-07-14 11:06:14.277,D,2021-07-14 11:06:14.277
7436,Pit-L,2021-05-21 00:00:00.000,"0007AC8761",,"",,lbraso,2021-05-31 06:44:18.733,D,2021-05-31 06:44:18.733
7436,Pit-R,2021-05-21 00:00:00.000,"0007AC8064",,"",,lbraso,2021-05-31 06:45:12.453,D,2021-05-31 06:45:12.453
7437,Pit-L,2021-10-25 00:00:00.000,"0007F5BB3D",,Release,2021-11-03 00:00:00.000,jheyde,2021-11-15 10:28:13.043,D,2021-11-15 10:28:13.043
7437,Pit-R,2021-10-25 00:00:00.000,"0007CEDC70",,Release,2021-11-03 00:00:00.000,jheyde,2021-11-15 10:28:52.583,D,2021-11-15 10:28:52.583
7439,FB,2023-11-17 00:00:00.000,"91",,Rescue,2021-05-25 00:00:00.000,lbraso,2024-02-18 07:52:08.787,D,2024-02-18 07:52:08.787
7439,Pit-L,2021-12-10 00:00:00.000,"0007F5C22F",,"",,lbraso,2021-12-13 12:27:11.210,D,2021-12-13 12:27:11.210
7439,Pit-R,2021-12-10 00:00:00.000,"0007F5BA8F",,"",,lbraso,2021-12-13 12:27:51.350,D,2021-12-13 12:27:51.350
7440,Pit-L,2021-07-22 00:00:00.000,"0007CE81C6",,"",,mlippincot,2021-08-22 13:56:06.467,D,2021-08-22 13:56:06.467
7440,Pit-R,2021-07-22 00:00:00.000,"0007CE94B0",,"",,mlippincot,2021-08-22 13:55:29.680,D,2021-08-22 13:55:29.680
7441,FB,2023-11-16 00:00:00.000,H5,,"",,mlippincot,2024-02-19 12:54:50.883,D,2024-02-19 12:54:50.883
7441,Pit-L,2022-10-31 00:00:00.000,"0007F5C5E3",,"",,jvaccaro,2023-10-31 07:43:53.913,D,2023-10-31 07:43:53.913
7441,Pit-R,2022-10-31 00:00:00.000,"000805607E",,"",,jvaccaro,2023-10-31 07:44:35.070,D,2023-10-31 07:44:35.070
7443,Pit-L,2021-06-22 00:00:00.000,"0007F5BEC5",,"",,lbraso,2021-06-22 12:15:15.667,D,2021-06-22 12:15:15.667
7443,Pit-R,2021-06-22 00:00:00.000,"0007F5D28A",,"",,lbraso,2021-06-22 12:16:13.613,D,2021-06-22 12:16:13.613
7455,Pit-L,2021-08-23 00:00:00.000,"0007F5BC44",,"",,lbraso,2021-08-24 08:07:56.823,D,2021-08-24 08:07:56.823
7455,Pit-R,2021-08-23 00:00:00.000,"0007CE8906",,"",,lbraso,2021-08-24 08:08:41.083,D,2021-08-24 08:08:41.083
7460,Pit-L,2022-01-26 00:00:00.000,"0007F5C612",,"",,mlippincot,2023-06-30 13:05:08.207,D,2023-06-30 13:05:08.207
7460,Pit-R,2022-01-26 00:00:00.000,"0007F5BA3E",,"",,mlippincot,2023-06-30 13:05:32.167,D,2023-06-30 13:05:32.167
7463,Pit-L,2021-10-05 00:00:00.000,"0007ACA873",,"",,cmiller,2021-11-16 16:20:18.160,D,2021-11-16 16:20:18.160
7463,Pit-R,2021-10-05 00:00:00.000,"0007ACA4FB",,"",,cmiller,2021-11-16 16:19:13.270,D,2021-11-16 16:19:13.270
7463,Satellite,2022-01-13 00:00:00.000,"221872",,"",,cmiller,2022-01-17 15:09:50.510,D,2022-01-17 15:09:50.510
7466,Pit-L,2021-10-05 00:00:00.000,"0007ACAD2F",,"",,cmiller,2021-11-16 16:22:24.077,D,2021-11-16 16:22:24.077
7466,Pit-R,2021-10-05 00:00:00.000,"000783F371",,"",,cmiller,2021-11-16 16:21:33.020,D,2021-11-16 16:21:33.020
7467,FB,2023-11-21 00:00:00.000,R3,,"",,mlippincot,2024-02-19 12:57:53.703,D,2024-02-19 12:57:53.703
7467,Pit-L,2022-10-31 00:00:00.000,"0007F5BFAE",,"",,jvaccaro,2023-10-31 07:46:05.430,D,2023-10-31 07:46:05.430
7467,Pit-R,2022-10-31 00:00:00.000,"0008055F2A",,"",,jvaccaro,2023-10-31 07:46:41.057,D,2023-10-31 07:46:41.057
7470,FB,2023-03-20 00:00:00.000,"73",,"",,mlippincot,2024-02-19 12:59:03.447,D,2024-02-19 12:59:03.447
